startStation,endStation,time,weekday,passengerFlow,trafficCondition,busPlate,arrivalDuration
M121,M119,14:49:26,2,-1,1,AA7600,63
T326/2,T337,14:49:33,2,-1,1,MY9491,66
M22,M10,14:50:08,2,-1,2,MX7866,129
T337,T334,14:50:18,2,-1,1,MY9491,24
C692,C689/1,14:50:25,2,-1,1,MY9154,73
M125,M136/2,14:50:43,2,-1,2,MY9487,49
T345/5,T344,14:51:05,2,4,1,MX1722,70
M136/2,M139/2,14:51:22,2,-1,1,MY9487,28
T408/1,T343,14:51:22,2,-1,-1,MY9362,182
T334,T430,14:52:05,2,-1,1,MY9491,60
T344,T356/1,14:52:15,2,4,1,MX1722,38
M119,M113,14:52:55,2,-1,-1,AA7600,135
M10,M16/1,14:53:05,2,-1,2,MX7866,88
M10,M16/1,14:53:19,2,-1,2,MX7866,10
T343,T316,14:53:44,2,-1,2,MY9362,98
C689/1,T355/2,14:54:05,2,-1,2,MY9154,180
M16/1,M109,14:54:40,2,-1,2,MX7866,17
M113,M94,14:54:47,2,-1,-1,AA7600,84
M139/2,M184,14:54:50,2,-1,1,MY9487,136
T356/1,T358,14:54:57,2,4,2,MX1722,154
M184,M188,14:55:15,2,-1,1,MY9487,10
T316,T345/5,14:55:25,2,-1,-1,MY9362,94
T358,T373/2,14:56:28,2,3,3,MX1722,66
T355/2,T360,14:56:36,2,-1,1,MY9154,136
M188,M203/2,14:56:46,2,-1,1,MY9487,81
T345/5,T344,14:57:18,2,-1,1,MY9362,95
T430,M177,14:57:18,2,-1,1,MY9491,277
M203/2,M277,14:57:57,2,-1,-1,MY9487,60
T344,T356/1,14:58:03,2,-1,1,MY9362,33
M109,M112,14:58:17,2,-1,1,MX7866,175
T373/2,T375,14:58:52,2,3,2,MX1722,41
T360,T376/1,14:59:27,2,-1,2,MY9154,143
M112,M127,14:59:59,2,-1,-1,MX7866,28
T356/1,T358,15:00:35,2,-1,-1,MY9362,92
M277,M182/1,15:00:39,2,-1,1,MY9487,148
M177,M198,15:01:03,2,-1,1,MY9491,166
T375,T380,15:01:11,2,4,1,MX1722,92
T380,T379,15:01:57,2,4,1,MX1722,14
M127,M125,15:02:07,2,-1,2,MX7866,125
T376/1,T363/1,15:02:32,2,-1,2,MY9154,174
T379,T359,15:02:39,2,4,1,MX1722,28
T359,T355/1,15:03:47,2,4,1,MX1722,60
M198,M183/2,15:03:55,2,-1,1,MY9491,160
T358,T373/2,15:04:06,2,-1,-1,MY9362,171
T363/1,T374,15:04:06,2,-1,1,MY9154,36
M125,M136/2,15:04:52,2,-1,2,MX7866,122
M182/1,T431,15:04:59,2,-1,1,MY9487,218
T374,T406,15:05:07,2,-1,-1,MY9154,32
M183/2,M140/1,15:05:07,2,-1,1,MY9491,14
M95/3,M22,15:05:42,2,-1,1,AA7749,28
M136/2,M139/2,15:06:13,2,-1,1,MX7866,66
T373/2,T375,15:06:13,2,-1,1,MY9362,42
M140/1,M137/2,15:06:41,2,-1,1,MY9491,27
T431,T335/2,15:06:52,2,-1,1,MY9487,101
T375,T380,15:07:06,2,-1,1,MY9362,24
T380,T379,15:07:56,2,-1,1,MY9362,10
M137/2,M132/1,15:08:34,2,-1,2,MY9491,84
T379,T359,15:08:37,2,-1,1,MY9362,17
M22,M10,15:08:55,2,-1,2,AA7749,126
T355/1,C688/1,15:08:58,2,4,2,MX1722,267
M139/2,M184,15:09:19,2,-1,1,MX7866,147
T338,T326/3,15:09:52,2,-1,-1,MY9487,113
T359,T355/1,15:09:56,2,-1,1,MY9362,67
M184,M188,15:10:31,2,-1,1,MX7866,27
M10,M16/1,15:10:34,2,-1,2,AA7749,62
T326/3,T332/2,15:10:48,2,-1,1,MY9487,45
T406,T345/1,15:11:17,2,-1,-1,MY9154,303
C688/1,C691,15:11:27,2,4,1,MX1722,116
M188,M203/2,15:11:52,2,-1,1,MX7866,67
T332/2,T325/3,15:11:59,2,-1,1,MY9487,57
M132/1,M200,15:12:42,2,-1,-1,MY9491,183
M203/2,M277,15:12:52,2,-1,-1,MX7866,53
T325/3,T339/4,15:12:56,2,-1,1,MY9487,21
C691,C652,15:13:31,2,4,-1,MX1722,81
M16/1,M109,15:13:34,2,-1,1,AA7749,14
T345/1,T322,15:13:53,2,-1,-1,MY9154,120
M200,M201,15:13:53,2,-1,-1,MY9491,14
C652,C655,15:14:35,2,4,1,MX1722,34
T355/1,C688/1,15:14:42,2,-1,-1,MY9362,275
T339/4,T408/1,15:15:21,2,-1,-1,MY9487,130
M277,M182/1,15:15:31,2,-1,-1,MX7866,148
M201,M121,15:15:35,2,-1,2,MY9491,59
C655,C657,15:15:57,2,4,1,MX1722,50
T322,T342,15:16:11,2,-1,-1,MY9154,96
C657,C686,15:16:35,2,4,1,MX1722,27
M121,M119,15:17:00,2,-1,2,MY9491,48
C688/1,C691,15:17:28,2,-1,1,MY9362,116
M109,M112,15:17:46,2,-1,1,AA7749,201
T342,T409,15:17:49,2,-1,1,MY9154,49
T408/1,T343,15:18:17,2,-1,-1,MY9487,162
C686,C656,15:18:24,2,2,1,MX1722,66
M119,M113,15:19:06,2,-1,-1,MY9491,88
C691,C652,15:19:10,2,-1,1,MY9362,70
C656,C654/3,15:19:24,2,2,1,MX1722,52
M112,M127,15:19:31,2,-1,2,AA7749,97
M182/1,T431,15:19:58,2,-1,1,MX7866,206
C652,C655,15:20:27,2,-1,1,MY9362,35
T409,T368,15:20:44,2,-1,1,MY9154,157
M127,M125,15:20:51,2,-1,2,AA7749,42
M113,M94,15:20:51,2,-1,-1,MY9491,52
T431,T335/2,15:21:23,2,-1,1,MX7866,70
C655,C657,15:21:23,2,-1,1,MY9362,45
T368,T324/2,15:21:48,2,-1,1,MY9154,31
T343,T316,15:21:58,2,-1,2,MY9487,123
T335/2,T338,15:22:13,2,-1,-1,MX7866,14
C657,C686,15:22:13,2,-1,1,MY9362,25
M125,M136/2,15:22:17,2,-1,2,AA7749,43
M136/2,M139/2,15:23:44,2,-1,1,AA7749,58
T338,T326/3,15:23:58,2,-1,-1,MX7866,65
T316,T345/5,15:23:58,2,-1,-1,MY9487,104
C686,C656,15:23:58,2,-1,1,MY9362,65
T324/2,T327,15:24:09,2,-1,1,MY9154,73
M95/3,M22,15:24:29,2,-1,2,AA7600,45
C656,C654/3,15:25:02,2,-1,1,MY9362,53
T327,T326/2,15:25:06,2,-1,1,MY9154,29
T326/3,T332/2,15:25:27,2,-1,1,MX7866,64
T345/5,T344,15:25:38,2,-1,1,MY9487,96
C653/2,C692,15:25:52,2,3,1,MX1722,64
C653/2,C692,15:26:07,2,3,1,MX1722,3
T344,T356/1,15:26:39,2,-1,1,MY9487,31
M139/2,M184,15:26:49,2,-1,1,AA7749,146
T332/2,T325/3,15:27:00,2,-1,2,MX7866,89
T326/2,T337,15:27:00,2,-1,1,MY9154,96
M184,M188,15:27:10,2,-1,1,AA7749,10
T325/3,T339/4,15:27:28,2,-1,2,MX7866,17
C692,C689/1,15:27:35,2,3,1,MX1722,63
M22,M10,15:27:39,2,-1,1,AA7600,138
T337,T334,15:27:56,2,-1,1,MY9154,24
M188,M203/2,15:28:48,2,-1,1,AA7749,87
T334,T430,15:29:21,2,-1,-1,MY9154,50
M203/2,M277,15:29:32,2,-1,-1,AA7749,33
M10,M16/1,15:29:36,2,-1,1,AA7600,82
T356/1,T358,15:29:57,2,-1,-1,MY9487,187
T339/4,T408/1,15:30:36,2,-1,-1,MX7866,181
C689/1,T355/2,15:30:54,2,4,2,MX1722,153
C654/3,C653/2,15:31:15,2,-1,-1,MY9362,42
M277,M182/1,15:31:58,2,-1,1,AA7749,134
M16/1,M109,15:32:30,2,-1,2,AA7600,110
T358,T373/2,15:32:41,2,-1,-1,MY9487,57
C653/2,C692,15:32:51,2,-1,-1,MY9362,53
T408/1,T343,15:33:02,2,-1,-1,MX7866,135
T355/2,T360,15:33:34,2,4,2,MX1722,138
T430,M177,15:34:56,2,-1,1,MY9154,305
T373/2,T375,15:35:03,2,-1,2,MY9487,43
C692,C689/1,15:35:10,2,-1,1,MY9362,106
T343,T316,15:35:14,2,-1,1,MX7866,99
T360,T376/1,15:35:51,2,4,2,MX1722,119
M182/1,T431,15:35:55,2,-1,1,AA7749,200
T375,T380,15:36:31,2,-1,1,MY9487,74
M109,M112,15:36:42,2,-1,1,AA7600,213
T431,T335/2,15:37:21,2,-1,1,AA7749,78
T380,T379,15:37:31,2,-1,2,MY9487,17
M95/3,M22,15:37:45,2,-1,2,AA7838,138
T316,T345/5,15:38:00,2,-1,-1,MX7866,159
M177,M198,15:38:00,2,-1,1,MY9154,135
M112,M127,15:38:03,2,-1,1,AA7600,46
T335/2,T338,15:38:03,2,-1,1,AA7749,7
T376/1,T363/1,15:38:14,2,3,1,MX1722,127
C689/1,T355/2,15:38:17,2,-1,2,MY9362,149
T379,T359,15:38:39,2,-1,2,MY9487,57
T345/5,T344,15:39:10,2,-1,1,MX7866,53
T338,T326/3,15:39:38,2,-1,-1,AA7749,56
T363/1,T374,15:40:04,2,3,1,MX1722,60
M127,M125,15:40:28,2,-1,2,AA7600,116
T359,T355/1,15:40:32,2,-1,1,MY9487,81
M22,M10,15:40:39,2,-1,1,AA7838,126
T355/2,T360,15:41:04,2,-1,1,MY9362,151
T326/3,T332/2,15:41:07,2,-1,1,AA7749,66
T374,T406,15:41:11,2,3,-1,MX1722,31
M198,M183/2,15:42:24,2,-1,1,MY9154,229
M10,M16/1,15:42:53,2,-1,2,AA7838,99
T332/2,T325/3,15:43:04,2,-1,2,AA7749,77
M125,M136/2,15:43:18,2,-1,2,AA7600,42
T325/3,T339/4,15:43:50,2,-1,2,AA7749,20
T360,T376/1,15:43:50,2,-1,2,MY9362,123
M136/2,M139/2,15:44:29,2,-1,1,AA7600,52
M183/2,M140/1,15:44:29,2,-1,1,MY9154,49
T358,T373/2,15:44:46,2,-1,-1,MX7866,31
T355/1,C688/1,15:45:22,2,-1,-1,MY9487,279
T376/1,T363/1,15:45:22,2,-1,2,MY9362,81
M140/1,M137/2,15:45:57,2,-1,1,MY9154,53
M16/1,M109,15:46:04,2,-1,2,AA7838,21
T339/4,T408/1,15:46:04,2,-1,-1,AA7749,98
T373/2,T375,15:46:49,2,-1,1,MX7866,45
T406,T345/1,15:47:07,2,3,-1,MX1722,324
M137/2,M132/1,15:47:14,2,-1,2,MY9154,55
C688/1,C691,15:47:18,2,-1,-1,MY9487,35
T363/1,T374,15:47:18,2,-1,1,MY9362,73
M139/2,M184,15:47:40,2,-1,1,AA7600,144
T374,T406,15:47:58,2,-1,-1,MY9362,33
T375,T380,15:48:06,2,-1,1,MX7866,33
M184,M188,15:48:21,2,-1,1,AA7600,32
T408/1,T343,15:48:54,2,-1,-1,AA7749,102
T380,T379,15:49:01,2,-1,1,MX7866,14
M188,M203/2,15:49:08,2,-1,1,AA7600,36
M132/1,M200,15:49:08,2,-1,3,MY9154,24
T379,T359,15:49:29,2,-1,2,MX7866,17
M95/3,M22,15:49:33,2,-1,2,MY9491,21
M109,M112,15:49:40,2,-1,2,AA7838,134
T345/1,T322,15:49:43,2,2,-1,MX1722,108
M203/2,M277,15:50:09,2,-1,-1,AA7600,54
C691,C652,15:50:09,2,-1,-1,MY9487,123
M200,M201,15:50:09,2,-1,-1,MY9154,25
T359,T355/1,15:51:07,2,-1,1,MX7866,83
M112,M127,15:51:24,2,-1,-1,AA7838,27
M201,M121,15:51:31,2,-1,3,MY9154,45
C652,C655,15:51:38,2,-1,1,MY9487,41
T343,T316,15:51:42,2,-1,1,AA7749,133
T322,T342,15:52:15,2,2,-1,MX1722,125
M277,M182/1,15:52:44,2,-1,1,AA7600,147
M127,M125,15:52:59,2,-1,1,AA7838,49
C655,C657,15:53:16,2,-1,1,MY9487,54
T342,T409,15:53:27,2,3,1,MX1722,38
T316,T345/5,15:53:34,2,-1,-1,AA7749,104
M22,M10,15:53:52,2,-1,2,MY9491,251
C657,C686,15:54:06,2,-1,1,MY9487,32
M121,M119,15:54:17,2,-1,3,MY9154,118
T409,T368,15:54:42,2,3,1,MX1722,64
T345/5,T344,15:54:57,2,-1,1,AA7749,61
T406,T345/1,15:55:24,2,-1,-1,MY9362,386
T344,T356/1,15:55:38,2,-1,2,AA7749,25
M125,M136/2,15:55:48,2,-1,2,AA7838,76
C686,C656,15:55:48,2,-1,1,MY9487,36
T355/1,C688/1,15:55:52,2,-1,1,MX7866,270
T368,T324/2,15:55:52,2,3,1,MX1722,36
M10,M16/1,15:56:42,2,-1,3,MY9491,119
M182/1,T431,15:56:56,2,-1,1,AA7600,202
C656,C654/3,15:57:14,2,-1,1,MY9487,60
M119,M113,15:57:17,2,-1,-1,MY9154,125
T345/1,T322,15:57:41,2,-1,-1,MY9362,123
T324/2,T327,15:57:41,2,3,1,MX1722,55
M136/2,M139/2,15:57:46,2,-1,1,AA7838,60
T431,T335/2,15:58:36,2,-1,-1,AA7600,74
T327,T326/2,15:58:43,2,3,1,MX1722,35
M16/1,M109,15:58:51,2,-1,1,MY9491,7
C688/1,C691,15:59:05,2,-1,-1,MX7866,36
T335/2,T338,15:59:23,2,-1,-1,AA7600,10
M113,M94,15:59:23,2,-1,-1,MY9154,79
T326/2,T337,15:59:51,2,3,1,MX1722,60
T322,T342,15:59:55,2,-1,-1,MY9362,118
M139/2,M184,16:00:35,2,-1,1,AA7838,126
T356/1,T358,16:00:45,2,-1,2,AA7749,293
T337,T334,16:00:45,2,3,1,MX1722,24
T338,T326/3,16:00:49,2,-1,-1,AA7600,57
T342,T409,16:01:06,2,-1,1,MY9362,38
M184,M188,16:01:10,2,-1,1,AA7838,21
C691,C652,16:01:35,2,-1,2,MX7866,81
T326/3,T332/2,16:01:42,2,-1,1,AA7600,36
C654/3,C653/2,16:01:42,2,-1,2,MY9487,60
T358,T373/2,16:01:56,2,-1,1,AA7749,42
M188,M203/2,16:02:03,2,-1,1,AA7838,35
T334,T430,16:02:42,2,4,-1,MX1722,77
M109,M112,16:02:49,2,-1,1,MY9491,158
M203/2,M277,16:02:49,2,-1,-1,AA7838,38
C652,C655,16:02:49,2,-1,1,MX7866,62
T409,T368,16:02:52,2,-1,1,MY9362,69
C653/2,C692,16:03:41,2,-1,-1,MY9487,94
C655,C657,16:03:52,2,-1,1,MX7866,49
T332/2,T325/3,16:03:55,2,-1,1,AA7600,104
T368,T324/2,16:04:09,2,-1,1,MY9362,49
T325/3,T339/4,16:04:30,2,-1,2,AA7600,21
T373/2,T375,16:04:41,2,-1,1,AA7749,31
C657,C686,16:05:02,2,-1,1,MX7866,34
C692,C689/1,16:05:16,2,-1,2,MY9487,52
M277,M182/1,16:05:23,2,-1,1,AA7838,143
T324/2,T327,16:05:51,2,-1,1,MY9362,66
T375,T380,16:06:22,2,-1,2,AA7749,87
C686,C656,16:06:33,2,-1,1,MX7866,41
T327,T326/2,16:06:40,2,-1,1,MY9362,24
T380,T379,16:06:43,2,-1,2,AA7749,10
M95/3,M22,16:06:57,2,-1,2,MW3343,66
T379,T359,16:07:15,2,-1,2,AA7749,17
T339/4,T408/1,16:07:22,2,-1,-1,AA7600,140
C656,C654/3,16:07:43,2,-1,1,MX7866,56
T430,M177,16:07:50,2,4,1,MX1722,301
T326/2,T337,16:08:00,2,-1,1,MY9362,66
T337,T334,16:08:32,2,-1,1,MY9362,17
M182/1,T431,16:08:59,2,-1,1,AA7838,188
T359,T355/1,16:09:07,2,-1,2,AA7749,87
C689/1,T355/2,16:09:07,2,-1,2,MY9487,195
T408/1,T343,16:09:21,2,-1,-1,AA7600,90
M125,M136/2,16:09:24,2,-1,2,MY9491,38
M136/2,M139/2,16:10:13,2,-1,1,MY9491,27
T334,T430,16:10:20,2,-1,-1,MY9362,66
M22,M10,16:11:03,2,-1,2,MW3343,193
T431,T335/2,16:11:03,2,-1,-1,AA7838,99
M177,M198,16:11:14,2,4,2,MX1722,162
T335/2,T338,16:11:28,2,-1,-1,AA7838,14
T355/2,T360,16:11:32,2,-1,2,MY9487,127
T343,T316,16:11:35,2,-1,1,AA7600,106
C654/3,C653/2,16:11:50,2,-1,2,MX7866,57
M139/2,M184,16:12:32,2,-1,1,MY9491,107
T338,T326/3,16:12:58,2,-1,-1,AA7838,64
T355/1,C688/1,16:13:24,2,-1,-1,AA7749,239
T316,T345/5,16:13:34,2,-1,-1,AA7600,111
M184,M188,16:13:41,2,-1,1,MY9491,54
T360,T376/1,16:13:52,2,-1,2,MY9487,114
M10,M16/1,16:13:55,2,-1,3,MW3343,121
T326/3,T332/2,16:13:55,2,-1,1,AA7838,31
M188,M203/2,16:14:38,2,-1,1,MY9491,42
C653/2,C692,16:14:41,2,-1,-1,MX7866,96
T345/5,T344,16:14:55,2,-1,1,AA7600,52
C688/1,C691,16:15:19,2,-1,-1,AA7749,20
T376/1,T363/1,16:15:26,2,-1,1,MY9487,87
C692,C689/1,16:15:48,2,-1,2,MX7866,10
M203/2,M277,16:15:51,2,-1,-1,MY9491,66
T430,M177,16:15:51,2,-1,1,MY9362,306
T332/2,T325/3,16:15:58,2,-1,2,AA7838,70
M16/1,M109,16:16:27,2,-1,2,MW3343,21
T325/3,T339/4,16:16:51,2,-1,1,AA7838,21
T363/1,T374,16:16:55,2,-1,1,MY9487,49
M198,M183/2,16:17:23,2,4,1,MX1722,282
T374,T406,16:17:56,2,-1,-1,MY9487,33
M277,M182/1,16:18:17,2,-1,1,MY9491,138
T358,T373/2,16:18:23,2,-1,-1,AA7600,102
M109,M112,16:19:03,2,-1,1,MW3343,117
C689/1,T355/2,16:19:17,2,-1,2,MX7866,184
M183/2,M140/1,16:19:42,2,4,1,MX1722,81
T339/4,T408/1,16:19:45,2,-1,-1,AA7838,156
T373/2,T375,16:19:56,2,-1,1,AA7600,42
C655,C657,16:20:37,2,-1,1,AA7749,45
M140/1,M137/2,16:20:51,2,4,1,MX1722,55
M177,M198,16:20:58,2,-1,2,MY9362,293
M112,M127,16:21:16,2,-1,-1,MW3343,55
T375,T380,16:21:26,2,-1,1,AA7600,49
C657,C686,16:21:40,2,-1,1,AA7749,56
T355/2,T360,16:22:01,2,-1,2,MX7866,150
M182/1,T431,16:22:31,2,-1,1,MY9491,218
T380,T379,16:22:31,2,-1,1,AA7600,18
M95/3,M22,16:22:34,2,-1,2,MY9154,77
M127,M125,16:22:38,2,-1,1,MW3343,39
T408/1,T343,16:23:02,2,-1,-1,AA7838,165
T379,T359,16:23:06,2,-1,2,AA7600,17
M137/2,M132/1,16:23:13,2,4,1,MX1722,113
T406,T345/1,16:23:23,2,-1,-1,MY9487,270
T431,T335/2,16:24:15,2,-1,-1,MY9491,76
C686,C656,16:24:15,2,-1,1,AA7749,94
T360,T376/1,16:24:15,2,-1,2,MX7866,101
M132/1,M200,16:24:38,2,4,-1,MX1722,40
T359,T355/1,16:24:49,2,-1,2,AA7600,78
T335/2,T338,16:25:03,2,-1,-1,MY9491,10
C656,C654/3,16:25:16,2,-1,2,AA7749,42
C656,C654/3,16:25:30,2,-1,2,AA7749,10
T343,T316,16:25:34,2,-1,1,AA7838,99
M22,M10,16:26:16,2,-1,2,MY9154,141
M200,M201,16:26:16,2,4,-1,MX1722,17
T376/1,T363/1,16:26:54,2,-1,2,MX7866,144
M198,M183/2,16:26:54,2,-1,1,MY9362,300
M125,M136/2,16:26:58,2,-1,1,MW3343,144
T338,T326/3,16:27:02,2,-1,-1,MY9491,80
M136/2,M139/2,16:27:40,2,-1,1,MW3343,31
T326/3,T332/2,16:28:02,2,-1,1,MY9491,39
T316,T345/5,16:28:02,2,-1,-1,AA7838,137
M183/2,M140/1,16:28:09,2,-1,1,MY9362,28
M201,M121,16:28:30,2,3,3,MX1722,46
T363/1,T374,16:28:59,2,-1,1,MX7866,86
M140/1,M137/2,16:29:15,2,-1,1,MY9362,48
T332/2,T325/3,16:29:36,2,-1,2,MY9491,61
T345/5,T344,16:29:43,2,-1,1,AA7838,53
T355/1,C688/1,16:29:43,2,-1,1,AA7600,279
M121,M119,16:30:03,2,3,3,MX1722,60
M10,M16/1,16:30:11,2,-1,3,MY9154,111
T325/3,T339/4,16:30:18,2,-1,2,MY9491,6
T374,T406,16:30:21,2,-1,1,MX7866,66
C654/3,C653/2,16:30:28,2,-1,2,AA7749,280
M139/2,M184,16:30:56,2,-1,1,MW3343,124
M137/2,M132/1,16:30:56,2,-1,1,MY9362,56
T344,T356/1,16:31:04,2,-1,1,AA7838,53
M16/1,M109,16:31:18,2,-1,1,MY9154,17
T342,T409,16:31:18,2,-1,2,MY9487,59
M184,M188,16:31:28,2,-1,1,MW3343,17
M119,M113,16:32:03,2,3,-1,MX1722,77
M119,M113,16:32:10,2,3,-1,MX1722,3
T356/1,T358,16:32:17,2,-1,-1,AA7838,63
C688/1,C691,16:32:17,2,-1,-1,AA7600,91
M188,M203/2,16:32:32,2,-1,3,MW3343,53
C653/2,C692,16:33:01,2,-1,-1,AA7749,110
T339/4,T408/1,16:33:08,2,-1,-1,MY9491,152
M132/1,M200,16:33:11,2,-1,-1,MY9362,31
M203/2,M277,16:33:29,2,-1,-1,MW3343,52
T358,T373/2,16:33:32,2,-1,-1,AA7838,28
T409,T368,16:33:57,2,-1,2,MY9487,127
M109,M112,16:34:29,2,-1,1,MY9154,138
M200,M201,16:34:36,2,-1,-1,MY9362,35
C692,C689/1,16:34:40,2,-1,2,AA7749,60
T373/2,T375,16:35:05,2,-1,3,AA7838,25
C691,C652,16:35:08,2,-1,-1,AA7600,120
T368,T324/2,16:35:12,2,-1,1,MY9487,35
T408/1,T343,16:35:50,2,-1,-1,MY9491,134
M277,M182/1,16:35:57,2,-1,1,MW3343,137
M113,M94,16:36:04,2,2,-1,MX1722,173
T375,T380,16:36:22,2,-1,1,AA7838,41
C652,C655,16:36:22,2,-1,1,AA7600,28
M201,M121,16:36:22,2,-1,3,MY9362,38
M112,M127,16:36:29,2,-1,-1,MY9154,48
T406,T345/1,16:36:37,2,-1,-1,MX7866,284
T380,T379,16:37:09,2,-1,1,AA7838,14
M127,M125,16:37:30,2,-1,1,MY9154,28
T324/2,T327,16:37:30,2,-1,1,MY9487,75
C655,C657,16:37:34,2,-1,1,AA7600,38
T379,T359,16:37:52,2,-1,2,AA7838,14
C657,C686,16:38:24,2,-1,1,AA7600,24
T343,T316,16:38:31,2,-1,1,MY9491,95
T327,T326/2,16:38:34,2,-1,1,MY9487,28
C689/1,T355/2,16:38:46,2,-1,2,AA7749,183
M121,M119,16:38:50,2,-1,3,MY9362,86
T345/1,T322,16:39:25,2,-1,-1,MX7866,103
T359,T355/1,16:39:32,2,-1,1,AA7838,85
M125,M136/2,16:39:53,2,-1,2,MY9154,31
M182/1,T431,16:39:53,2,-1,1,MW3343,200
T316,T345/5,16:40:00,2,-1,-1,MY9491,81
C686,C656,16:40:03,2,-1,1,AA7600,69
M136/2,M139/2,16:40:49,2,-1,1,MY9154,34
T326/2,T337,16:40:49,2,-1,1,MY9487,118
T337,T334,16:41:20,2,-1,1,MY9487,24
T355/2,T360,16:41:27,2,-1,1,AA7749,150
T322,T342,16:41:31,2,-1,-1,MX7866,94
T345/5,T344,16:41:45,2,-1,1,MY9491,87
T431,T335/2,16:41:59,2,-1,1,MW3343,94
T344,T356/1,16:42:27,2,-1,1,MY9491,31
T360,T376/1,16:42:34,2,-1,3,AA7749,55
T334,T430,16:42:55,2,-1,1,MY9487,52
T342,T409,16:42:58,2,-1,3,MX7866,41
M119,M113,16:43:09,2,-1,-1,MY9362,188
T335/2,T338,16:43:16,2,-1,1,MW3343,31
T335/2,T338,16:43:23,2,-1,1,MW3343,3
T355/1,C688/1,16:43:47,2,-1,1,AA7838,244
M139/2,M184,16:43:54,2,-1,1,MY9154,104
T338,T326/3,16:44:46,2,-1,-1,MW3343,54
M113,M94,16:44:46,2,-1,-1,MY9362,47
T376/1,T363/1,16:44:49,2,-1,2,AA7749,124
M22,M10,16:45:00,2,-1,2,MW3496,282
T356/1,T358,16:45:00,2,-1,-1,MY9491,96
M184,M188,16:45:07,2,-1,1,MY9154,58
T326/3,T332/2,16:45:57,2,-1,1,MW3343,42
M188,M203/2,16:46:07,2,-1,3,MY9154,41
T358,T373/2,16:46:25,2,-1,-1,MY9491,38
C688/1,C691,16:46:28,2,-1,-1,AA7838,91
T409,T368,16:46:39,2,-1,3,MX7866,195
M203/2,M277,16:47:04,2,-1,-1,MY9154,46
M10,M16/1,16:47:11,2,-1,3,MW3496,63
T363/1,T374,16:47:18,2,-1,1,AA7749,108
T373/2,T375,16:47:28,2,-1,2,MY9491,31
T368,T324/2,16:47:28,2,-1,1,MX7866,31
T374,T406,16:48:00,2,-1,-1,AA7749,31
T430,M177,16:48:21,2,-1,2,MY9487,298
T332/2,T325/3,16:48:25,2,-1,3,MW3343,113
C691,C652,16:48:58,2,-1,-1,AA7838,100
T375,T380,16:49:15,2,-1,1,MY9491,82
C653/2,C692,16:49:33,2,-1,-1,AA7600,78
M277,M182/1,16:49:36,2,-1,1,MY9154,145
T324/2,T327,16:49:43,2,-1,1,MX7866,71
T380,T379,16:50:04,2,-1,1,MY9491,14
C652,C655,16:50:11,2,-1,1,AA7838,35
M16/1,M109,16:50:22,2,-1,1,MW3496,127
T325/3,T339/4,16:50:29,2,-1,3,MW3343,63
T327,T326/2,16:50:43,2,-1,1,MX7866,24
T379,T359,16:50:50,2,-1,2,MY9491,31
C692,C689/1,16:50:50,2,-1,1,AA7600,53
C655,C657,16:51:33,2,-1,1,AA7838,49
C657,C686,16:52:05,2,-1,1,AA7838,17
T326/2,T337,16:52:15,2,-1,1,MX7866,60
T359,T355/1,16:53:06,2,-1,1,MY9491,128
T337,T334,16:53:09,2,-1,1,MX7866,22
M177,M198,16:53:30,2,-1,2,MY9487,279
M182/1,T431,16:53:37,2,-1,1,MY9154,198
C686,C656,16:53:58,2,-1,1,AA7838,74
M109,M112,16:54:09,2,-1,1,MW3496,187
C689/1,T355/2,16:54:33,2,-1,2,AA7600,151
T334,T430,16:54:51,2,-1,-1,MX7866,63
T406,T345/1,16:55:09,2,-1,-1,AA7749,374
T339/4,T408/1,16:55:16,2,-1,-1,MW3343,237
C656,C654/3,16:55:19,2,-1,2,AA7838,49
T431,T335/2,16:55:30,2,-1,-1,MY9154,71
T335/2,T338,16:56:16,2,-1,-1,MY9154,14
M112,M127,16:56:38,2,-1,-1,MW3496,95
T355/2,T360,16:57:10,2,-1,2,AA7600,145
M127,M125,16:57:34,2,-1,1,MW3496,28
T355/1,C688/1,16:57:34,2,-1,-1,MY9491,257
T345/1,T322,16:57:34,2,-1,-1,AA7749,113
M198,M183/2,16:58:12,2,-1,1,MY9487,173
T338,T326/3,16:58:16,2,-1,-1,MY9154,91
T360,T376/1,16:58:16,2,-1,1,AA7600,38
T408/1,T343,16:58:31,2,-1,-1,MW3343,153
T326/3,T332/2,16:59:00,2,-1,1,MY9154,28
C654/3,C653/2,16:59:17,2,-1,1,AA7838,216
M125,M136/2,16:59:24,2,-1,2,MW3496,38
T322,T342,16:59:49,2,-1,-1,AA7749,103
T376/1,T363/1,16:59:56,2,-1,1,AA7600,63
T430,M177,16:59:56,2,-1,2,MX7866,293
M183/2,M140/1,17:00:29,2,-1,1,MY9487,47
C688/1,C691,17:00:48,2,-1,-1,MY9491,133
T343,T316,17:00:51,2,-1,1,MW3343,98
T332/2,T325/3,17:01:02,2,-1,3,MY9154,84
T342,T409,17:01:02,2,-1,2,AA7749,33
M136/2,M139/2,17:01:10,2,-1,1,MW3496,55
T363/1,T374,17:01:41,2,-1,1,AA7600,53
M140/1,M137/2,17:01:46,2,-1,1,MY9487,32
M22,M10,17:01:53,2,-1,2,MY9282,73
T325/3,T339/4,17:01:53,2,-1,3,MY9154,22
C653/2,C692,17:01:53,2,-1,1,AA7838,83
M137/2,M132/1,17:02:33,2,-1,1,MY9487,21
