startStation,endStation,time,weekday,passengerFlow,trafficCondition,busPlate,arrivalDuration
M183/2,M140/1,23:49:07,4,-1,-1,MY9491,16
T355/2,T360,23:50:04,4,-1,2,MW3528,110
M140/1,M137/2,23:50:38,4,-1,1,MY9491,50
T356/1,T358,23:50:48,4,0,-1,MX3590,127
M277,M182/1,23:51:05,4,-1,-1,MY9362,131
C692,C689/1,23:51:35,4,-1,1,MY9282,174
T358,T373/2,23:51:49,4,0,1,MX3590,29
M137/2,M132/1,23:52:05,4,-1,1,MY9491,53
T360,T376/1,23:52:39,4,-1,1,MW3528,137
T373/2,T375,23:52:46,4,0,1,MX3590,30
M132/1,M200,23:53:06,4,-1,3,MY9491,13
C689/1,T355/2,23:53:16,4,-1,1,MY9282,90
T375,T380,23:53:46,4,0,1,MX3590,26
M200,M201,23:54:17,4,-1,-1,MY9491,16
T380,T379,23:54:30,4,1,1,MX3590,10
T376/1,T363/1,23:54:34,4,-1,2,MW3528,111
M201,M121,23:55:20,4,-1,1,MY9491,26
T379,T359,23:55:24,4,1,1,MX3590,20
M182/1,T431,23:55:34,4,-1,1,MY9362,201
T355/2,T360,23:55:57,4,-1,2,MY9282,131
T363/1,T374,23:56:17,4,-1,1,MW3528,40
M121,M119,23:56:24,4,-1,-1,MY9491,30
T359,T355/1,23:56:51,4,1,1,MX3590,57
T360,T376/1,23:56:54,4,-1,2,MY9282,23
T431,T335/2,23:56:58,4,-1,1,MY9362,60
T374,T406,23:57:15,4,-1,1,MW3528,30
M119,M113,23:57:25,4,-1,-1,MY9491,34
T335/2,T338,23:57:35,4,-1,-1,MY9362,10
T376/1,T363/1,23:58:22,4,-1,1,MY9282,80
T338,T326/3,23:58:39,4,-1,-1,MY9362,53
M113,M94,23:59:06,4,-1,-1,MY9491,97
T363/1,T374,23:59:50,4,-1,1,MY9282,43
T374,T406,00:00:33,5,-1,1,MY9282,30
T355/1,C688/1,00:00:47,5,1,-1,MX3590,208
T325/2,T339/4,00:01:34,5,-1,1,MY9362,16
C688/1,C691,00:02:45,5,0,-1,MX3590,81
T339/4,T408/1,00:03:29,5,-1,-1,MY9362,105
T406,T345/1,00:03:29,5,-1,-1,MW3528,333
C691,C652,00:04:46,5,0,1,MX3590,90
T408/1,T343,00:05:06,5,-1,-1,MY9362,83
C652,C655,00:05:46,5,0,1,MX3590,26
T345/1,T322,00:06:33,5,-1,-1,MW3528,117
C655,C657,00:07:00,5,0,1,MX3590,43
T343,T316,00:07:28,5,-1,1,MY9362,111
C657,C686,00:07:51,5,0,1,MX3590,23
T322,T342,00:08:28,5,-1,-1,MW3528,84
T345/1,T322,00:08:49,5,-1,-1,MY9282,111
T316,T345/5,00:09:15,5,-1,-1,MY9362,101
C686,C656,00:09:15,5,0,2,MX3590,60
T342,T409,00:10:13,5,-1,1,MW3528,60
C656,C654/3,00:10:16,5,0,2,MX3590,50
T345/5,T344,00:10:30,5,-1,1,MY9362,67
T322,T342,00:10:40,5,-1,-1,MY9282,104
T409,T368,00:11:17,5,-1,1,MW3528,40
T344,T356/1,00:11:30,5,-1,1,MY9362,33
C654/3,C653/2,00:11:37,5,0,2,MX3590,47
T342,T409,00:11:54,5,-1,1,MY9282,37
T368,T324/2,00:12:08,5,-1,1,MW3528,33
T356/1,T358,00:13:15,5,-1,1,MY9362,77
C653/2,C692,00:13:28,5,0,-1,MX3590,80
T324/2,T327,00:13:35,5,-1,1,MW3528,57
T368,T324/2,00:13:49,5,-1,1,MY9282,37
T358,T373/2,00:13:56,5,-1,1,MY9362,30
C692,C689/1,00:14:19,5,0,1,MX3590,30
T373/2,T375,00:14:29,5,-1,2,MY9362,23
T327,T326/2,00:14:33,5,-1,1,MW3528,30
T324/2,T327,00:14:57,5,-1,1,MY9282,61
T327,T326/2,00:15:33,5,-1,1,MY9282,26
T375,T380,00:15:50,5,-1,1,MY9362,40
T326/2,T337,00:15:50,5,-1,1,MW3528,50
T380,T379,00:16:37,5,-1,1,MY9362,16
T326/2,T337,00:16:37,5,-1,1,MY9282,50
T337,T334,00:16:37,5,-1,2,MW3528,20
C689/1,T355/2,00:16:54,5,0,1,MX3590,137
T337,T334,00:17:07,5,-1,2,MY9282,19
T379,T359,00:17:48,5,-1,1,MY9362,33
T334,T430,00:17:48,5,-1,1,MW3528,59
T334,T430,00:18:25,5,-1,1,MY9282,67
T359,T355/1,00:19:03,5,-1,1,MY9362,48
T355/2,T360,00:19:03,5,0,2,MX3590,105
T360,T376/1,00:19:48,5,0,2,MX3590,25
T376/1,T363/1,00:22:29,5,0,1,MX3590,154
T430,M177,00:22:39,5,-1,1,MW3528,288
T430,M177,00:23:26,5,-1,1,MY9282,291
T355/1,C688/1,00:23:33,5,-1,-1,MY9362,234
T363/1,T374,00:24:28,5,1,1,MX3590,65
T374,T406,00:25:02,5,1,1,MX3590,26
M177,M198,00:25:53,5,-1,1,MW3528,119
C688/1,C691,00:26:06,5,-1,1,MY9362,116
M177,M198,00:26:27,5,-1,1,MY9282,133
M198,M183/2,00:27:18,5,-1,1,MW3528,58
C691,C652,00:27:25,5,-1,1,MY9362,36
M198,M183/2,00:27:38,5,-1,1,MY9282,64
T406,T345/1,00:28:15,5,0,-1,MX3590,159
C652,C655,00:28:26,5,-1,1,MY9362,57
M183/2,M140/1,00:28:29,5,-1,1,MY9282,13
M183/2,M140/1,00:28:36,5,-1,1,MW3528,30
M140/1,M137/2,00:29:02,5,-1,1,MY9282,23
C655,C657,00:29:33,5,-1,1,MY9362,40
M140/1,M137/2,00:30:00,5,-1,1,MW3528,60
C657,C686,00:30:13,5,-1,1,MY9362,30
M137/2,M132/1,00:30:17,5,-1,1,MY9282,47
T345/1,T322,00:30:34,5,0,-1,MX3590,111
M137/2,M132/1,00:30:50,5,-1,1,MW3528,23
C686,C656,00:31:14,5,-1,2,MY9362,26
M132/1,M200,00:31:34,5,-1,3,MW3528,17
M132/1,M200,00:31:34,5,-1,3,MY9282,40
C656,C654/3,00:32:15,5,-1,1,MY9362,47
M200,M201,00:32:32,5,-1,-1,MW3528,17
M200,M201,00:32:39,5,-1,-1,MY9282,57
T322,T342,00:32:42,5,0,-1,MX3590,101
C654/3,C653/2,00:33:14,5,-1,1,MY9362,31
M201,M121,00:33:24,5,-1,1,MW3528,20
M201,M121,00:33:34,5,-1,1,MY9282,38
T342,T409,00:34:19,5,0,-1,MX3590,61
M121,M119,00:34:32,5,-1,-1,MW3528,35
C653/2,C692,00:35:13,5,-1,-1,MY9362,105
T409,T368,00:35:26,5,0,-1,MX3590,53
C692,C689/1,00:36:20,5,-1,1,MY9362,40
T368,T324/2,00:36:24,5,0,1,MX3590,30
M119,M113,00:36:51,5,-1,-1,MW3528,88
M113,M94,00:37:55,5,-1,-1,MW3528,27
T324/2,T327,00:38:08,5,0,1,MX3590,67
C689/1,T355/2,00:38:43,5,-1,1,MY9362,128
T327,T326/2,00:38:46,5,0,1,MX3590,27
T326/2,T337,00:40:11,5,0,1,MX3590,57
T355/2,T360,00:40:41,5,-1,1,MY9362,108
T337,T334,00:40:54,5,0,-1,MX3590,33
T334,T430,00:42:12,5,0,-1,MX3590,43
T360,T376/1,00:42:25,5,-1,2,MY9362,57
T376/1,T363/1,00:44:48,5,-1,1,MY9362,125
T363/1,T374,00:45:58,5,-1,1,MY9362,33
T374,T406,00:46:33,5,-1,1,MY9362,27
T430,M177,00:46:56,5,0,1,MX3590,273
M177,M198,00:49:51,5,1,1,MX3590,114
M198,M183/2,00:51:10,5,1,1,MX3590,51
M183/2,M140/1,00:52:12,5,1,1,MX3590,16
T406,T345/1,00:52:15,5,-1,-1,MY9362,332
M140/1,M137/2,00:53:06,5,1,1,MX3590,33
T345/1,T322,00:54:01,5,-1,-1,MY9362,88
M137/2,M132/1,00:54:08,5,0,1,MX3590,23
M132/1,M200,00:55:05,5,0,2,MX3590,13
T322,T342,00:55:33,5,-1,-1,MY9362,84
M200,M201,00:56:07,5,0,-1,MX3590,16
T342,T409,00:56:45,5,-1,-1,MY9362,40
M201,M121,00:56:52,5,0,1,MX3590,24
T409,T368,00:57:36,5,-1,-1,MY9362,47
T368,T324/2,00:58:07,5,-1,1,MY9362,20
M121,M119,00:58:11,5,0,-1,MX3590,48
T324/2,T327,00:59:10,5,-1,1,MY9362,55
M119,M113,00:59:23,5,0,-1,MX3590,37
T327,T326/2,01:00:01,5,-1,1,MY9362,26
M113,M94,01:00:01,5,0,-1,MX3590,23
T326/2,T337,01:00:53,5,-1,1,MY9362,42
T337,T334,01:01:38,5,-1,1,MY9362,21
T334,T430,01:02:57,5,-1,-1,MY9362,45
T430,M177,01:07:29,5,-1,1,MY9362,265
M177,M198,01:10:08,5,-1,-1,MY9362,114
M198,M183/2,01:11:36,5,-1,1,MY9362,77
M183/2,M140/1,01:12:40,5,-1,1,MY9362,13
M140/1,M137/2,01:13:17,5,-1,1,MY9362,26
M137/2,M132/1,01:14:07,5,-1,1,MY9362,26
M132/1,M200,01:14:58,5,-1,2,MY9362,16
M200,M201,01:15:46,5,-1,-1,MY9362,17
M201,M121,01:16:37,5,-1,1,MY9362,23
M121,M119,01:17:31,5,-1,-1,MY9362,44
M119,M113,01:18:35,5,-1,-1,MY9362,33
M113,M94,01:19:17,5,-1,-1,MY9362,14
M95/3,M22,06:01:43,5,-1,2,MY9487,128
M22,M10,06:03:55,5,-1,1,MY9487,87
M10,M16/1,06:05:43,5,-1,2,MY9487,68
M16/1,M109,06:09:06,5,-1,1,MY9487,97
M109,M112,06:11:27,5,-1,1,MY9487,104
M112,M127,06:12:18,5,-1,1,MY9487,20
M127,M125,06:13:12,5,-1,1,MY9487,37
M125,M136/2,06:14:20,5,-1,1,MY9487,23
M136/2,M139/2,06:15:04,5,-1,1,MY9487,30
M139/2,M184,06:16:56,5,-1,1,MY9487,67
M184,M188,06:17:13,5,-1,1,MY9487,6
M188,M203/2,06:18:41,5,-1,1,MY9487,30
M95/3,M22,06:18:48,5,-1,1,AA7155,128
M203/2,M277,06:19:25,5,-1,-1,MY9487,33
M22,M10,06:19:48,5,-1,1,AA7155,30
M10,M16/1,06:21:12,5,-1,2,AA7155,53
M277,M182/1,06:21:39,5,-1,1,MY9487,124
M16/1,M109,06:23:27,5,-1,1,AA7155,13
M182/1,T431,06:25:28,5,-1,1,MY9487,198
M109,M112,06:25:48,5,-1,1,AA7155,114
T431,T335/2,06:26:36,5,-1,1,MY9487,60
M112,M127,06:26:39,5,-1,1,AA7155,16
T335/2,T338,06:27:16,5,-1,-1,MY9487,13
M127,M125,06:27:33,5,-1,1,AA7155,23
T338,T326/3,06:28:34,5,-1,-1,MY9487,53
M125,M136/2,06:28:40,5,-1,1,AA7155,20
M136/2,M139/2,06:29:22,5,-1,1,AA7155,27
T326/3,T332/2,06:29:43,5,-1,1,MY9487,51
T332/2,T325/2,06:30:40,5,-1,1,MY9487,50
M139/2,M184,06:31:13,5,-1,1,AA7155,74
T325/2,T339/4,06:31:17,5,-1,1,MY9487,10
M184,M188,06:31:34,5,-1,1,AA7155,10
C656,C654/3,06:31:48,5,-1,1,MY9282,47
M188,M203/2,06:32:02,5,-1,1,AA7155,20
M203/2,M277,06:32:45,5,-1,-1,AA7155,33
T339/4,T408/1,06:32:45,5,-1,-1,MY9487,78
C654/3,C653/2,06:32:56,5,-1,1,MY9282,47
C653/2,C692,06:34:03,5,-1,3,MY9282,43
T408/1,T343,06:34:44,5,-1,-1,MY9487,101
M277,M182/1,06:35:01,5,-1,1,AA7155,128
C692,C689/1,06:35:43,5,-1,1,MY9282,93
T343,T316,06:36:55,5,-1,1,MY9487,92
M95/3,M22,06:38:07,5,-1,1,MY9278,48
C689/1,T355/2,06:38:07,5,-1,1,MY9282,140
M182/1,T431,06:38:23,5,-1,1,AA7155,194
T316,T345/5,06:39:04,5,-1,-1,MY9487,125
T431,T335/2,06:39:32,5,-1,1,AA7155,61
T335/2,T338,06:40:14,5,-1,-1,AA7155,10
T355/2,T360,06:40:24,5,-1,1,MY9282,110
M22,M10,06:40:29,5,-1,1,MY9278,98
T345/5,T344,06:40:32,5,-1,-1,MY9487,73
T338,T326/3,06:41:12,5,-1,-1,AA7155,48
T326/3,T332/2,06:42:00,5,-1,1,AA7155,23
M10,M16/1,06:42:17,5,-1,2,MY9278,77
T344,T356/1,06:42:20,5,-1,1,MY9487,70
T360,T376/1,06:42:30,5,-1,1,MY9282,97
T356/1,T358,06:43:17,5,-1,1,MY9487,50
T332/2,T325/2,06:43:21,5,-1,1,AA7155,53
T376/1,T363/1,06:43:35,5,-1,1,MY9282,54
T325/2,T339/4,06:43:51,5,-1,1,AA7155,13
T358,T373/2,06:43:51,5,-1,1,MY9487,27
M16/1,M109,06:44:25,5,-1,1,MY9278,16
T363/1,T374,06:44:32,5,-1,1,MY9282,33
T373/2,T375,06:44:46,5,-1,1,MY9487,24
T374,T406,06:45:13,5,-1,1,MY9282,33
T339/4,T408/1,06:45:26,5,-1,-1,AA7155,88
T375,T380,06:45:50,5,-1,-1,MY9487,37
T380,T379,06:46:27,5,-1,-1,MY9487,13
T408/1,T343,06:47:18,5,-1,-1,AA7155,97
T379,T359,06:47:21,5,-1,1,MY9487,30
M109,M112,06:48:12,5,-1,1,MY9278,185
T359,T355/1,06:48:25,5,-1,1,MY9487,60
M112,M127,06:49:12,5,-1,1,MY9278,20
T343,T316,06:49:19,5,-1,1,AA7155,94
T406,T345/1,06:49:22,5,-1,-1,MY9282,242
M127,M125,06:50:13,5,-1,1,MY9278,23
T316,T345/5,06:50:58,5,-1,-1,AA7155,88
T345/1,T322,06:51:21,5,-1,-1,MY9282,91
T345/5,T344,06:52:18,5,-1,-1,AA7155,47
T355/1,C688/1,06:52:22,5,-1,1,MY9487,226
T344,T356/1,06:52:59,5,-1,1,AA7155,33
T322,T342,06:53:19,5,-1,-1,MY9282,87
C688/1,C691,06:53:43,5,-1,1,MY9487,30
T356/1,T358,06:54:17,5,-1,1,AA7155,67
C653/2,C692,06:54:30,5,-1,2,MY9362,81
T342,T409,06:54:37,5,-1,-1,MY9282,54
T358,T373/2,06:54:54,5,-1,1,AA7155,27
M139/2,M184,06:55:15,5,-1,1,MY9278,88
M95/3,M22,06:55:18,5,-1,1,MY9491,95
T373/2,T375,06:55:28,5,-1,1,AA7155,23
M184,M188,06:55:35,5,-1,1,MY9278,13
C691,C652,06:55:45,5,-1,1,MY9487,94
T409,T368,06:55:52,5,-1,1,MY9282,44
M188,M203/2,06:56:27,5,-1,1,MY9278,37
T368,T324/2,06:56:37,5,-1,1,MY9282,30
C652,C655,06:56:44,5,-1,1,MY9487,30
T375,T380,06:56:54,5,-1,1,AA7155,75
T380,T379,06:57:19,5,-1,-1,AA7155,13
C692,C689/1,06:57:22,5,-1,1,MY9362,120
M203/2,M277,06:57:29,5,-1,-1,MY9278,51
T379,T359,06:57:47,5,-1,1,AA7155,21
M22,M10,06:57:50,5,-1,2,MY9491,83
C655,C657,06:57:57,5,-1,1,MY9487,45
T324/2,T327,06:57:57,5,-1,1,MY9282,52
C657,C686,06:58:31,5,-1,1,MY9487,23
T327,T326/2,06:58:48,5,-1,1,MY9282,27
T359,T355/1,06:59:12,5,-1,1,AA7155,57
T326/2,T337,06:59:42,5,-1,-1,MY9282,43
M10,M16/1,06:59:49,5,-1,2,MY9491,91
C686,C656,06:59:49,5,-1,-1,MY9487,26
M277,M182/1,07:00:02,5,-1,1,MY9278,146
C689/1,T355/2,07:00:09,5,-1,1,MY9362,114
T337,T334,07:00:36,5,-1,-1,MY9282,23
C656,C654/3,07:01:06,5,-1,1,MY9487,50
M16/1,M109,07:01:53,5,-1,1,MY9491,16
T334,T430,07:02:00,5,-1,1,MY9282,47
T355/2,T360,07:02:24,5,-1,1,MY9362,105
T360,T376/1,07:03:11,5,-1,2,MY9362,20
T355/1,C688/1,07:03:25,5,-1,2,AA7155,229
M182/1,T431,07:03:55,5,-1,-1,MY9278,199
C654/3,C653/2,07:04:09,5,-1,1,MY9487,43
C688/1,C691,07:05:03,5,-1,1,AA7155,64
T431,T335/2,07:05:10,5,-1,-1,MY9278,64
T376/1,T363/1,07:05:34,5,-1,1,MY9362,128
M109,M112,07:05:50,5,-1,1,MY9491,196
T335/2,T338,07:05:50,5,-1,-1,MY9278,10
C653/2,C692,07:05:50,5,-1,2,MY9487,95
T363/1,T374,07:06:18,5,-1,1,MY9362,27
C691,C652,07:06:38,5,-1,1,AA7155,68
T430,M177,07:06:42,5,-1,1,MY9282,271
M112,M127,07:06:52,5,-1,1,MY9491,16
T374,T406,07:06:59,5,-1,1,MY9362,30
C692,C689/1,07:07:06,5,-1,1,MY9487,64
C652,C655,07:07:19,5,-1,1,AA7155,30
T338,T326/3,07:07:22,5,-1,-1,MY9278,64
M127,M125,07:08:00,5,-1,1,MY9491,20
C655,C657,07:08:30,5,-1,1,AA7155,43
T326/3,T332/2,07:09:04,5,-1,1,MY9278,87
C657,C686,07:09:04,5,-1,1,AA7155,23
M125,M136/2,07:09:12,5,-1,1,MY9491,14
M177,M198,07:09:54,5,-1,-1,MY9282,155
T332/2,T325/2,07:09:58,5,-1,-1,MY9278,46
M136/2,M139/2,07:10:11,5,-1,1,MY9491,47
T325/2,T339/4,07:10:42,5,-1,1,MY9278,16
C686,C656,07:10:42,5,-1,-1,AA7155,60
C689/1,T355/2,07:10:45,5,-1,1,MY9487,128
C656,C654/3,07:11:42,5,-1,1,AA7155,50
M198,M183/2,07:12:13,5,-1,1,MY9282,132
T406,T345/1,07:12:17,5,-1,-1,MY9362,307
M95/3,M22,07:12:23,5,-1,2,MY9211,135
T339/4,T408/1,07:12:27,5,-1,-1,MY9278,95
M139/2,M184,07:12:49,5,-1,1,MY9491,110
T355/2,T360,07:13:02,5,-1,1,MY9487,109
M184,M188,07:13:16,5,-1,1,MY9491,13
T360,T376/1,07:14:10,5,-1,2,MY9487,27
T345/1,T322,07:14:20,5,-1,-1,MY9362,98
M188,M203/2,07:14:41,5,-1,1,MY9491,33
T408/1,T343,07:14:57,5,-1,-1,MY9278,125
M22,M10,07:15:14,5,-1,-1,MY9211,115
T376/1,T363/1,07:15:21,5,-1,1,MY9487,60
M183/2,M140/1,07:15:25,5,-1,1,MY9282,40
M203/2,M277,07:15:41,5,-1,-1,MY9491,50
C654/3,C653/2,07:15:48,5,-1,1,AA7155,60
M140/1,M137/2,07:16:12,5,-1,1,MY9282,33
T322,T342,07:16:18,5,-1,-1,MY9362,94
T363/1,T374,07:16:22,5,-1,1,MY9487,36
T343,T316,07:16:59,5,-1,1,MY9278,97
M137/2,M132/1,07:17:06,5,-1,1,MY9282,30
T374,T406,07:17:24,5,-1,1,MY9487,31
M10,M16/1,07:17:47,5,-1,-1,MY9211,81
T342,T409,07:17:51,5,-1,-1,MY9362,65
M277,M182/1,07:18:04,5,-1,1,MY9491,135
M132/1,M200,07:18:17,5,-1,3,MY9282,19
T409,T368,07:18:54,5,-1,1,MY9362,37
M16/1,M109,07:19:01,5,-1,1,MY9211,10
T316,T345/5,07:19:28,5,-1,-1,MY9278,138
T368,T324/2,07:19:31,5,-1,1,MY9362,30
M200,M201,07:19:38,5,-1,-1,MY9282,74
M201,M121,07:20:35,5,-1,1,MY9282,43
T324/2,T327,07:20:52,5,-1,1,MY9362,53
T345/5,T344,07:21:09,5,-1,-1,MY9278,91
M121,M119,07:21:09,5,-1,-1,MY9282,20
T327,T326/2,07:21:44,5,-1,1,MY9362,31
C689/1,T355/2,07:21:48,5,-1,1,AA7155,139
M182/1,T431,07:21:51,5,-1,-1,MY9491,200
T344,T356/1,07:22:11,5,-1,1,MY9278,33
M109,M112,07:22:35,5,-1,1,MY9211,166
M119,M113,07:22:52,5,-1,-1,MY9282,64
T406,T345/1,07:22:55,5,-1,-1,MY9487,291
T326/2,T337,07:23:05,5,-1,-1,MY9362,74
T431,T335/2,07:23:26,5,-1,-1,MY9491,67
T356/1,T358,07:23:40,5,-1,1,MY9278,51
M113,M94,07:23:40,5,-1,-1,MY9282,13
T337,T334,07:23:46,5,-1,-1,MY9362,17
T335/2,T338,07:24:00,5,-1,-1,MY9491,10
T355/2,T360,07:24:07,5,-1,1,AA7155,108
M112,M127,07:24:24,5,-1,1,MY9211,105
T358,T373/2,07:24:34,5,-1,1,MY9278,27
T345/1,T322,07:24:51,5,-1,-1,MY9487,88
T360,T376/1,07:24:59,5,-1,1,AA7155,21
T373/2,T375,07:25:12,5,-1,1,MY9278,28
T334,T430,07:25:12,5,-1,1,MY9362,55
M127,M125,07:25:19,5,-1,1,MY9211,31
T338,T326/3,07:25:36,5,-1,-1,MY9491,69
M125,M136/2,07:26:11,5,-1,1,MY9211,21
T376/1,T363/1,07:26:18,5,-1,1,AA7155,38
T326/3,T332/2,07:26:35,5,-1,1,MY9491,41
T375,T380,07:26:52,5,-1,-1,MY9278,72
T363/1,T374,07:27:05,5,-1,1,AA7155,33
T322,T342,07:27:05,5,-1,-1,MY9487,105
M136/2,M139/2,07:27:25,5,-1,1,MY9211,53
T380,T379,07:27:32,5,-1,-1,MY9278,10
T332/2,T325/2,07:27:36,5,-1,-1,MY9491,50
T374,T406,07:27:46,5,-1,1,AA7155,27
T342,T409,07:27:56,5,-1,-1,MY9487,40
T325/2,T339/4,07:28:16,5,-1,1,MY9491,13
T379,T359,07:28:19,5,-1,1,MY9278,20
T409,T368,07:29:20,5,-1,-1,MY9487,50
M22,M10,07:29:23,5,-1,1,MY7560,64
T359,T355/1,07:29:23,5,-1,1,MY9278,53
T430,M177,07:29:51,5,-1,1,MY9362,274
T339/4,T408/1,07:29:54,5,-1,-1,MY9491,70
T368,T324/2,07:29:58,5,-1,1,MY9487,28
M139/2,M184,07:30:16,5,-1,1,MY9211,113
M184,M188,07:30:47,5,-1,1,MY9211,13
T324/2,T327,07:31:16,5,-1,1,MY9487,62
M10,M16/1,07:31:46,5,-1,2,MY7560,96
M188,M203/2,07:31:57,5,-1,1,MY9211,59
T327,T326/2,07:31:57,5,-1,1,MY9487,26
M177,M198,07:32:31,5,-1,-1,MY9362,130
T408/1,T343,07:32:34,5,-1,-1,MY9491,134
M203/2,M277,07:33:01,5,-1,-1,MY9211,53
T326/2,T337,07:33:04,5,-1,-1,MY9487,57
T355/1,C688/1,07:33:21,5,-1,-1,MY9278,227
T337,T334,07:33:31,5,-1,-1,MY9487,20
M16/1,M109,07:33:52,5,-1,-1,MY7560,13
T406,T345/1,07:33:52,5,-1,-1,AA7155,335
M198,M183/2,07:34:33,5,-1,1,MY9362,112
T334,T430,07:34:46,5,-1,-1,MY9487,61
T343,T316,07:35:10,5,-1,1,MY9491,122
M277,M182/1,07:35:14,5,-1,1,MY9211,122
C688/1,C691,07:35:35,5,-1,1,MY9278,102
M183/2,M140/1,07:35:52,5,-1,1,MY9362,28
T345/1,T322,07:36:12,5,-1,-1,AA7155,113
M140/1,M137/2,07:36:33,5,-1,1,MY9362,30
C691,C652,07:36:58,5,-1,1,MY9278,59
M137/2,M132/1,07:37:06,5,-1,1,MY9362,24
T316,T345/5,07:37:31,5,-1,-1,MY9491,130
C652,C655,07:38:01,5,-1,1,MY9278,30
M132/1,M200,07:38:08,5,-1,3,MY9362,20
T322,T342,07:38:18,5,-1,-1,AA7155,96
M109,M112,07:38:25,5,-1,1,MY7560,235
T345/5,T344,07:38:55,5,-1,-1,MY9491,57
C655,C657,07:38:55,5,-1,1,MY9278,43
M182/1,T431,07:39:02,5,-1,-1,MY9211,204
M200,M201,07:39:02,5,-1,-1,MY9362,17
T342,T409,07:39:23,5,-1,-1,AA7155,51
T430,M177,07:39:26,5,-1,1,MY9487,270
C657,C686,07:39:47,5,-1,1,MY9278,27
M112,M127,07:39:54,5,-1,1,MY7560,23
T344,T356/1,07:40:01,5,-1,1,MY9491,34
M201,M121,07:40:17,5,-1,1,MY9362,26
T431,T335/2,07:40:48,5,-1,-1,MY9211,78
T409,T368,07:40:52,5,-1,-1,AA7155,57
M121,M119,07:41:12,5,-1,-1,MY9362,23
T356/1,T358,07:41:19,5,-1,1,MY9491,47
C686,C656,07:41:19,5,-1,-1,MY9278,26
M127,M125,07:41:22,5,-1,1,MY7560,40
T335/2,T338,07:41:32,5,-1,-1,MY9211,13
T368,T324/2,07:41:36,5,-1,1,AA7155,27
M95/3,M22,07:41:49,5,-1,2,MY9282,77
T358,T373/2,07:42:13,5,-1,1,MY9491,26
C656,C654/3,07:42:26,5,-1,1,MY9278,53
M177,M198,07:42:26,5,-1,-1,MY9487,142
M125,M136/2,07:42:33,5,-1,2,MY7560,37
T373/2,T375,07:42:57,5,-1,2,MY9491,33
T324/2,T327,07:42:57,5,-1,1,AA7155,60
M119,M113,07:43:17,5,-1,-1,MY9362,74
T338,T326/3,07:43:24,5,-1,-1,MY9211,105
T327,T326/2,07:43:45,5,-1,1,AA7155,27
T375,T380,07:43:48,5,-1,2,MY9491,20
M198,M183/2,07:43:52,5,-1,1,MY9487,75
T380,T379,07:44:05,5,-1,2,MY9491,6
M136/2,M139/2,07:44:08,5,-1,1,MY7560,61
C654/3,C653/2,07:44:15,5,-1,2,MY9278,54
T326/3,T332/2,07:44:32,5,-1,1,MY9211,61
T379,T359,07:44:36,5,-1,1,MY9491,20
M113,M94,07:44:56,5,-1,-1,MY9362,27
T326/2,T337,07:45:03,5,-1,-1,AA7155,54
T337,T334,07:45:30,5,-1,-1,AA7155,20
T359,T355/1,07:46:01,5,-1,1,MY9491,58
C653/2,C692,07:46:41,5,-1,-1,MY9278,75
T334,T430,07:46:55,5,-1,-1,AA7155,64
M139/2,M184,07:47:39,5,-1,1,MY7560,149
M183/2,M140/1,07:47:45,5,-1,1,MY9487,94
T339/4,T408/1,07:47:52,5,-1,-1,MY9211,101
M184,M188,07:48:13,5,-1,1,MY7560,13
M140/1,M137/2,07:48:23,5,-1,1,MY9487,30
C692,C689/1,07:48:29,5,-1,1,MY9278,74
M16/1,M109,07:48:56,5,-1,2,MY9282,13
M137/2,M132/1,07:49:24,5,-1,1,MY9487,33
M188,M203/2,07:49:37,5,-1,1,MY7560,67
T408/1,T343,07:49:37,5,-1,-1,MY9211,97
T355/1,C688/1,07:50:15,5,-1,2,MY9491,243
M203/2,M277,07:50:38,5,-1,-1,MY7560,51
M132/1,M200,07:50:38,5,-1,3,MY9487,20
C689/1,T355/2,07:51:05,5,-1,1,MY9278,118
T430,M177,07:51:39,5,-1,1,AA7155,270
T343,T316,07:51:42,5,-1,1,MY9211,91
M200,M201,07:51:53,5,-1,-1,MY9487,27
C688/1,C691,07:52:26,5,-1,1,MY9491,114
M95/3,M22,07:52:33,5,-1,2,MX7866,37
M109,M112,07:52:37,5,-1,1,MY9282,169
M201,M121,07:53:14,5,-1,2,MY9487,37
M277,M182/1,07:53:25,5,-1,1,MY7560,156
T355/2,T360,07:53:32,5,-1,1,MY9278,116
C691,C652,07:53:39,5,-1,1,MY9491,48
T316,T345/5,07:53:42,5,-1,-1,MY9211,109
M177,M198,07:54:10,5,-1,-1,AA7155,119
M112,M127,07:54:13,5,-1,1,MY9282,47
T360,T376/1,07:54:13,5,-1,1,MY9278,16
C652,C655,07:54:16,5,-1,1,MY9491,30
M121,M119,07:54:30,5,-1,-1,MY9487,37
M22,M10,07:54:33,5,-1,-1,MX7866,78
T376/1,T363/1,07:55:07,5,-1,1,MY9278,40
M198,M183/2,07:55:24,5,-1,1,AA7155,67
C655,C657,07:55:27,5,-1,1,MY9491,40
T345/5,T344,07:55:38,5,-1,1,MY9211,98
C657,C686,07:56:01,5,-1,1,MY9491,23
T363/1,T374,07:56:05,5,-1,1,MY9278,27
M119,M113,07:56:25,5,-1,-1,MY9487,81
M127,M125,07:56:28,5,-1,1,MY9282,71
T344,T356/1,07:56:52,5,-1,1,MY9211,37
T374,T406,07:57:02,5,-1,1,MY9278,30
