startStation,endStation,time,weekday,passengerFlow,trafficCondition,busPlate,passbyNum,weather,arrivalDuration
M139/2,M184,8:15:36,5,-1,1,MX7866,0,2,80
T406,T345/1,8:15:36,5,-1,-1,AA7450,0,2,266
M113,M94,8:15:46,5,-1,-1,MY9211,0,2,30
M109,M112,8:15:56,5,-1,1,MY9362,0,2,101
M94,M95/3,8:16:27,5,-1,-1,MY9211,0,2,30
M184,M188,8:16:37,5,-1,1,MX7866,0,2,20
M112,M127,8:16:47,5,-1,1,MY9362,0,2,20
T338,T326/3,8:16:47,5,-1,-1,MX7769,0,2,81
T356/1,T358,8:16:47,5,-1,1,MY9282,0,2,161
M188,M203/2,8:17:17,5,-1,1,MX7866,0,2,10
T326/3,T332/2,8:17:38,5,-1,1,MX7769,0,2,40
T358,T373/2,8:17:38,5,-1,1,MY9282,0,2,30
C654/3,C653/2,8:17:38,5,-1,1,MY9154,0,2,50
T345/1,T322,8:17:58,5,-1,-1,AA7450,0,2,121
M198,M183/2,8:18:08,5,-1,2,MY9491,0,2,192
T373/2,T375,8:18:28,5,-1,1,MY9282,0,2,30
M203/2,M277,8:18:38,5,-1,-1,MX7866,0,2,50
M127,M125,8:18:48,5,-1,1,MY9362,0,2,30
T332/2,T325/2,8:18:48,5,-1,1,MX7769,0,2,60
T325/2,T339/2,8:19:09,5,-1,1,MX7769,0,2,10
C653/2,C692,8:19:09,5,-1,1,MY9154,0,2,50
T375,T380,8:19:49,5,-1,1,MY9282,0,2,60
T322,T342,8:19:59,5,-1,-1,AA7450,0,2,91
T380,T379,8:20:33,5,-1,1,MY9282,0,2,13
M125,M136/2,8:20:43,5,-1,1,MY9362,0,2,43
C692,C689/1,8:20:43,5,-1,1,MY9154,0,2,63
M277,M182/1,8:20:53,5,-1,1,MX7866,0,2,124
T339/2,T408/1,8:20:53,5,-1,-1,MX7769,0,2,73
M183/2,M140/1,8:20:53,5,-1,1,MY9491,0,2,43
T379,T359,8:21:13,5,-1,1,MY9282,0,2,20
T342,T409,8:21:44,5,-1,1,AA7450,0,2,61
M136/2,M139/2,8:22:14,5,-1,1,MY9362,0,2,71
T359,T355/1,8:22:24,5,-1,1,MY9282,0,2,61
M140/1,M137/2,8:22:24,5,-1,1,MY9491,0,2,81
T408/1,T343,8:23:05,5,-1,-1,MX7769,0,2,121
T409,T368,8:23:15,5,-1,1,AA7450,0,2,70
M139/2,M184,8:23:25,5,-1,1,MY9362,0,2,40
M137/2,M132/1,8:23:45,5,-1,1,MY9491,0,2,40
M95/3,M22,8:24:16,5,-1,1,MY9487,0,2,111
T368,T324/2,8:24:16,5,-1,1,AA7450,0,2,40
M184,M188,8:24:26,5,-1,1,MY9362,0,2,20
C689/1,T355/2,8:24:26,5,-1,1,MY9154,0,2,151
M182/1,T431,8:24:46,5,-1,1,MX7866,0,2,192
M132/1,M200,8:24:46,5,-1,2,MY9491,0,2,20
M188,M203/2,8:25:16,5,-1,1,MY9362,0,2,10
T343,T316,8:25:16,5,-1,1,MX7769,0,2,81
T324/2,T327,8:25:57,5,-1,1,AA7450,0,2,60
M200,M201,8:25:57,5,-1,-1,MY9491,0,2,20
T431,T335,8:26:07,5,-1,1,MX7866,0,2,70
M203/2,M277,8:26:27,5,-1,-1,MY9362,0,2,40
T355/2,T360,8:26:37,5,-1,1,MY9154,0,2,101
M22,M10,8:26:48,5,-1,1,MY9487,0,2,101
T355/1,C688/1,8:26:48,5,-1,1,MY9282,0,2,232
T335,T338,8:26:58,5,-1,1,MX7866,0,2,20
T360,T376/1,8:27:48,5,-1,1,MY9154,0,2,40
T316,T345/5,8:27:58,5,-1,1,MX7769,0,2,121
T327,T337,8:28:29,5,-1,1,AA7450,1,2,131
M277,M182/1,8:28:39,5,-1,1,MY9362,0,2,121
T338,T326/3,8:28:49,5,-1,-1,MX7866,0,2,80
M10,M16/1,8:28:59,5,-1,2,MY9487,0,2,101
T376/1,T363/1,8:28:59,5,-1,1,MY9154,0,2,60
T345/5,T344,8:29:19,5,-1,1,MX7769,0,2,70
T337,T334,8:29:19,5,-1,1,AA7450,0,2,20
T344,T356/1,8:30:10,5,-1,1,MX7769,0,2,30
T363/1,T374,8:30:10,5,-1,1,MY9154,0,2,30
M201,M113,8:30:10,5,-1,-1,MY9491,2,2,222
T334,T430,8:30:51,5,-1,1,AA7450,0,2,50
M16/1,M109,8:31:01,5,-1,1,MY9487,0,2,40
T374,T406,8:31:01,5,-1,1,MY9154,0,2,30
T326/3,T325/2,8:31:33,5,-1,1,MX7866,1,2,154
T356/1,T358,8:31:33,5,-1,1,MX7769,0,2,52
M113,M94,8:31:33,5,-1,-1,MY9491,0,2,52
T325/2,T339/2,8:32:04,5,-1,1,MX7866,0,2,20
T358,T373/2,8:32:24,5,-1,1,MX7769,0,2,30
M182/1,T431,8:32:34,5,-1,1,MY9362,0,2,194
M94,M95/3,8:32:34,5,-1,-1,MY9491,0,2,30
C688/1,C655,8:32:44,5,-1,1,MY9282,2,2,285
T373/2,T375,8:33:05,5,-1,1,MX7769,0,2,30
T375,T380,8:33:45,5,-1,1,MX7769,0,2,20
T431,T335,8:34:05,5,-1,1,MY9362,0,2,80
C655,C657,8:34:05,5,-1,1,MY9282,0,2,50
T380,T379,8:34:26,5,-1,1,MX7769,0,2,10
T335,T338,8:34:36,5,-1,1,MY9362,0,2,10
C657,C686,8:34:56,5,-1,1,MY9282,0,2,20
M109,M112,8:35:16,5,-1,2,MY9487,0,2,212
T406,T345/1,8:35:47,5,-1,-1,MY9154,0,2,275
T430,M177,8:35:57,5,-1,1,AA7450,0,2,285
T338,T326/3,8:36:27,5,-1,-1,MY9362,0,2,70
T339/2,T343,8:36:27,5,-1,-1,MX7866,1,2,212
C686,C656,8:36:37,5,-1,1,MY9282,0,2,60
T326/3,T332/2,8:37:07,5,-1,1,MY9362,0,2,30
M112,M127,8:37:38,5,-1,1,MY9487,0,2,121
C656,C654/3,8:37:48,5,-1,1,MY9282,0,2,60
T345/1,T322,8:38:08,5,-1,-1,MY9154,0,2,111
T343,T316,8:38:28,5,-1,1,MX7866,0,2,80
T332/2,T325/2,8:38:39,5,-1,1,MY9362,0,2,60
M127,M125,8:39:29,5,-1,1,MY9487,0,2,50
T325/2,T339/2,8:39:29,5,-1,1,MY9362,0,2,30
T379,C688/1,8:39:49,5,-1,1,MX7769,2,2,313
C654/3,C653/2,8:39:49,5,-1,1,MY9282,0,2,80
M177,M183/2,8:40:20,5,-1,1,AA7450,1,2,232
T322,T342,8:40:40,5,-1,-1,MY9154,0,2,121
T316,T345/5,8:41:00,5,-1,1,MX7866,0,2,141
M125,M136/2,8:41:10,5,-1,1,MY9487,0,2,30
T339/2,T408/1,8:41:20,5,-1,-1,MY9362,0,2,80
M136/2,M139/2,8:41:43,5,-1,1,MY9487,0,2,10
T342,T409,8:41:43,5,-1,1,MY9154,0,2,42
M183/2,M140/1,8:41:43,5,-1,1,AA7450,0,2,10
C688/1,C691,8:41:53,5,-1,1,MX7769,0,2,52
M95/3,M22,8:42:33,5,-1,1,MY9211,0,2,153
T345/5,T344,8:42:43,5,-1,1,MX7866,0,2,50
M140/1,M137/2,8:43:04,5,-1,1,AA7450,0,2,50
T408/1,T343,8:43:14,5,-1,-1,MY9362,0,2,101
T409,T368,8:43:14,5,-1,1,MY9154,0,2,50
C653/2,C689/1,8:43:24,5,-1,1,MY9282,1,2,194
T344,T356/1,8:43:34,5,-1,1,MX7866,0,2,20
M139/2,M184,8:43:44,5,-1,1,MY9487,0,2,30
C691,C652,8:44:05,5,-1,1,MX7769,0,2,121
M137/2,M132/1,8:44:05,5,-1,1,AA7450,0,2,30
T368,T324/2,8:44:15,5,-1,1,MY9154,0,2,40
M184,M188,8:44:55,5,-1,1,MY9487,0,2,10
C652,C655,8:44:55,5,-1,1,MX7769,0,2,30
T356/1,T358,8:45:15,5,-1,1,MX7866,0,2,60
T343,T316,8:45:26,5,-1,1,MY9362,0,2,91
T324/2,T327,8:45:36,5,-1,1,MY9154,0,2,50
M22,M10,8:46:06,5,-1,1,MY9211,0,2,141
T358,T373/2,8:46:06,5,-1,1,MX7866,0,2,30
C655,C657,8:46:06,5,-1,1,MX7769,0,2,40
M132/1,M200,8:46:06,5,-1,2,AA7450,0,2,70
M188,M203/2,8:46:26,5,-1,1,MY9487,0,2,10
T327,T326/2,8:46:46,5,-1,1,MY9154,0,2,30
C657,C686,8:47:07,5,-1,1,MX7769,0,2,20
M200,M201,8:47:07,5,-1,-1,AA7450,0,2,20
T316,T345/5,8:47:17,5,-1,1,MY9362,0,2,101
M203/2,M277,8:47:47,5,-1,-1,MY9487,0,2,40
T373/2,T375,8:47:57,5,-1,1,MX7866,0,2,40
T326/2,T337,8:47:57,5,-1,1,MY9154,0,2,60
M10,M16/1,8:48:18,5,-1,2,MY9211,0,2,70
T345/5,T344,8:48:38,5,-1,1,MY9362,0,2,60
T337,T334,8:48:48,5,-1,1,MY9154,0,2,30
C686,C654/3,8:49:08,5,-1,1,MX7769,1,2,80
M201,M121,8:49:08,5,-1,1,AA7450,0,2,111
T344,T356/1,8:49:28,5,-1,1,MY9362,0,2,30
T375,T380,8:49:39,5,-1,1,MX7866,0,2,70
T355/2,T360,8:50:09,5,-1,1,MY9282,0,2,111
M277,M182/1,8:50:19,5,-1,1,MY9487,0,2,141
T334,T430,8:50:19,5,-1,1,MY9154,0,2,60
T379,T359,8:50:29,5,-1,1,MX7866,0,2,20
M121,M119,8:50:29,5,-1,2,AA7450,0,2,70
T356/1,T358,8:51:10,5,-1,1,MY9362,0,2,80
T359,T355/1,8:51:51,5,-1,1,MX7866,0,2,61
T360,T376/1,8:52:01,5,-1,1,MY9282,0,2,102
M16/1,M109,8:52:11,5,-1,1,MY9211,0,2,51
T358,T373/2,8:52:11,5,-1,1,MY9362,0,2,30
T373/2,T375,8:53:02,5,-1,1,MY9362,0,2,30
C654/3,C653/2,8:53:12,5,-1,1,MX7769,0,2,30
T376/1,T363/1,8:53:12,5,-1,1,MY9282,0,2,60
T375,T380,8:53:53,5,-1,1,MY9362,0,2,30
M182/1,T431,8:54:13,5,-1,1,MY9487,0,2,203
T380,T379,8:54:23,5,-1,1,MY9362,0,2,10
T363/1,T374,8:54:23,5,-1,1,MY9282,0,2,20
M119,M113,8:54:33,5,-1,-1,AA7450,0,2,193
C653/2,C692,8:55:03,5,-1,1,MX7769,0,2,91
T430,M177,8:55:14,5,-1,1,MY9154,0,2,264
T379,T359,8:55:24,5,-1,1,MY9362,0,2,50
T374,T406,8:55:34,5,-1,1,MY9282,0,2,30
T431,T335,8:55:44,5,-1,1,MY9487,0,2,60
T355/1,C688/1,8:56:04,5,-1,1,MX7866,0,2,232
M113,M94,8:56:04,5,-1,-1,AA7450,0,2,20
T335,T338,8:56:35,5,-1,1,MY9487,0,2,10
M109,M112,8:56:45,5,-1,1,MY9211,0,2,222
C688/1,C691,8:57:36,5,-1,1,MX7866,0,2,40
M112,M127,8:57:46,5,-1,1,MY9211,0,2,50
T338,T326/3,8:57:46,5,-1,-1,MY9487,0,2,60
C692,C689/1,8:57:46,5,-1,1,MX7769,0,2,111
T326/3,T332/2,8:58:37,5,-1,1,MY9487,0,2,30
C691,C652,8:58:37,5,-1,1,MX7866,0,2,50
M177,M198,8:58:47,5,-1,2,MY9154,0,2,162
C652,C655,8:59:17,5,-1,1,MX7866,0,2,30
M127,M125,8:59:37,5,-1,1,MY9211,0,2,70
T332/2,T325/2,8:59:57,5,-1,1,MY9487,0,2,50
M94,M95/3,9:00:08,5,-1,-1,AA7450,0,2,212
C655,C657,9:00:18,5,-1,1,MX7866,0,2,40
T359,C688/1,9:00:28,5,-1,1,MY9362,1,2,293
T325/2,T339/2,9:00:38,5,-1,1,MY9487,0,2,20
M198,M183/2,9:00:38,5,-1,2,MY9154,0,2,91
C657,C686,9:00:48,5,-1,1,MX7866,0,2,20
C689/1,T355/2,9:00:48,5,-1,1,MX7769,0,2,111
T406,T345/1,9:00:58,5,-1,-1,MY9282,0,2,314
M125,M136/2,9:01:29,5,-1,1,MY9211,0,2,20
C688/1,C691,9:01:39,5,-1,1,MY9362,0,2,60
T339/2,T408/1,9:02:19,5,-1,-1,MY9487,0,2,60
C686,C656,9:02:19,5,-1,1,MX7866,0,2,40
M183/2,M140/1,9:02:29,5,-1,1,MY9154,0,2,20
T355/2,T360,9:03:00,5,-1,1,MX7769,0,2,101
C691,C652,9:03:10,5,-1,1,MY9362,0,2,70
C656,C654/3,9:03:10,5,-1,1,MX7866,0,2,40
M136/2,M139/2,9:03:20,5,-1,1,MY9211,0,2,70
T345/1,T322,9:03:32,5,-1,-1,MY9282,0,2,133
M95/3,M22,9:04:02,5,-1,1,MY9491,0,2,265
T360,T376/1,9:04:02,5,-1,1,MX7769,0,2,42
T408/1,T343,9:04:13,5,-1,-1,MY9487,0,2,103
C652,C655,9:04:13,5,-1,1,MY9362,0,2,40
C654/3,C653/2,9:04:33,5,-1,1,MX7866,0,2,50
M139/2,M184,9:04:43,5,-1,1,MY9211,0,2,30
T376/1,T363/1,9:04:53,5,-1,1,MX7769,0,2,40
M140/1,M137/2,9:05:13,5,-1,1,MY9154,0,2,113
C655,C657,9:05:23,5,-1,1,MY9362,0,2,40
T363/1,T374,9:05:44,5,-1,1,MX7769,0,2,40
M22,M10,9:05:54,5,-1,2,MY9491,0,2,70
T322,T342,9:06:04,5,-1,-1,MY9282,0,2,121
M184,M188,9:06:24,5,-1,1,MY9211,0,2,20
T343,T316,9:06:24,5,-1,1,MY9487,0,2,91
C657,C686,9:06:24,5,-1,1,MY9362,0,2,30
T374,T406,9:06:34,5,-1,1,MX7769,0,2,30
M137/2,M132/1,9:06:34,5,-1,1,MY9154,0,2,40
C653/2,C692,9:06:55,5,-1,2,MX7866,0,2,131
C686,C656,9:07:35,5,-1,1,MY9362,0,2,30
T342,T409,9:07:35,5,-1,1,MY9282,0,2,60
C692,C689/1,9:08:05,5,-1,1,MX7866,0,2,60
M188,M203/2,9:08:26,5,-1,1,MY9211,0,2,20
C656,C654/3,9:08:36,5,-1,1,MY9362,0,2,50
T409,T368,9:08:56,5,-1,1,MY9282,0,2,70
M132/1,M200,9:08:56,5,-1,2,MY9154,0,2,30
T316,T345/5,9:09:26,5,-1,-1,MY9487,0,2,151
T368,T324/2,9:09:57,5,-1,1,MY9282,0,2,30
M10,M16/1,9:10:07,5,-1,2,MY9491,0,2,151
M200,M201,9:10:17,5,-1,-1,MY9154,0,2,20
C689/1,T355/2,9:10:57,5,-1,1,MX7866,0,2,111
T345/5,T344,9:11:08,5,-1,1,MY9487,0,2,60
T324/2,T327,9:11:18,5,-1,1,MY9282,0,2,60
M201,M121,9:11:38,5,-1,2,MY9154,0,2,30
T344,T356/1,9:12:08,5,-1,1,MY9487,0,2,30
T406,T345/1,9:12:39,5,-1,-1,MX7769,0,2,333
M203/2,M182/1,9:12:49,5,-1,1,MY9211,1,2,192
T327,T326/2,9:12:59,5,-1,1,MY9282,0,2,50
C654/3,C653/2,9:13:09,5,-1,1,MY9362,0,2,60
T355/2,T360,9:13:09,5,-1,1,MX7866,0,2,91
M121,M119,9:13:09,5,-1,3,MY9154,0,2,40
T356/1,T358,9:13:29,5,-1,1,MY9487,0,2,50
M16/1,M109,9:14:00,5,-1,1,MY9491,0,2,70
T326/2,T337,9:14:10,5,-1,1,MY9282,0,2,50
T358,T373/2,9:14:20,5,-1,1,MY9487,0,2,30
T345/1,T322,9:14:43,5,-1,-1,MX7769,0,2,93
T373/2,T375,9:15:03,5,-1,1,MY9487,0,2,20
T360,T363/1,9:15:03,5,-1,1,MX7866,1,2,103
T337,T334,9:15:23,5,-1,1,MY9282,0,2,20
C653/2,C689/1,9:15:43,5,-1,1,MY9362,1,2,123
T375,T380,9:16:04,5,-1,1,MY9487,0,2,40
T363/1,T374,9:16:04,5,-1,1,MX7866,0,2,40
T380,T379,9:16:34,5,-1,1,MY9487,0,2,20
T374,T406,9:16:44,5,-1,1,MX7866,0,2,30
M182/1,T431,9:16:54,5,-1,1,MY9211,0,2,214
T334,T430,9:16:54,5,-1,1,MY9282,0,2,50
M119,M113,9:16:54,5,-1,-1,MY9154,0,2,174
T379,T359,9:17:04,5,-1,1,MY9487,0,2,20
M109,M112,9:17:14,5,-1,2,MY9491,0,2,151
T322,T342,9:17:25,5,-1,-1,MX7769,0,2,141
T431,T335,9:18:05,5,-1,1,MY9211,0,2,60
T359,T355/1,9:18:05,5,-1,1,MY9487,0,2,50
C689/1,T355/2,9:18:25,5,-1,1,MY9362,0,2,141
M113,M94,9:18:25,5,-1,-1,MY9154,0,2,50
M112,M127,9:18:36,5,-1,1,MY9491,0,2,61
T342,T409,9:18:36,5,-1,1,MX7769,0,2,41
T335,T338,9:18:57,5,-1,1,MY9211,0,2,10
T409,T368,9:19:57,5,-1,1,MX7769,0,2,70
T355/2,T360,9:20:18,5,-1,1,MY9362,0,2,101
M127,M125,9:20:28,5,-1,1,MY9491,0,2,30
T368,T324/2,9:20:58,5,-1,1,MX7769,0,2,40
T338,T332/2,9:21:28,5,-1,1,MY9211,1,2,131
M94,M95/3,9:21:28,5,-1,-1,MY9154,0,2,141
T360,T376/1,9:21:49,5,-1,1,MY9362,0,2,50
T430,M177,9:21:49,5,-1,1,MY9282,0,2,284
T324/2,T327,9:21:59,5,-1,1,MX7769,0,2,50
M125,M136/2,9:22:09,5,-1,1,MY9491,0,2,20
T406,T345/1,9:22:09,5,-1,-1,MX7866,0,2,304
T355/1,C688/1,9:22:29,5,-1,1,MY9487,0,2,253
T332/2,T325/2,9:22:39,5,-1,1,MY9211,0,2,50
T376/1,T363/1,9:23:00,5,-1,1,MY9362,0,2,50
T327,T326/2,9:23:10,5,-1,1,MX7769,0,2,30
T325/2,T339/2,9:23:40,5,-1,1,MY9211,0,2,30
T363/1,T374,9:24:00,5,-1,1,MY9362,0,2,30
M136/2,M139/2,9:24:10,5,-1,2,MY9491,0,2,101
C688/1,C691,9:24:21,5,-1,1,MY9487,0,2,91
T374,T406,9:24:43,5,-1,1,MY9362,0,2,32
T326/2,T337,9:24:43,5,-1,1,MX7769,0,2,83
T337,T334,9:25:13,5,-1,1,MX7769,0,2,20
M139/2,M184,9:25:33,5,-1,2,MY9491,0,2,40
T339/2,T408/1,9:25:54,5,-1,-1,MY9211,0,2,93
C691,C652,9:26:04,5,-1,1,MY9487,0,2,80
T345/1,T342,9:26:24,5,-1,-1,MX7866,1,2,224
C652,C655,9:26:44,5,-1,1,MY9487,0,2,30
T334,T430,9:26:54,5,-1,1,MX7769,0,2,50
C655,C657,9:27:35,5,-1,1,MY9487,0,2,40
T342,T409,9:27:55,5,-1,1,MX7866,0,2,60
M188,M203/2,9:28:05,5,-1,1,MY9491,0,2,10
M95/3,M22,9:28:15,5,-1,1,AA7450,0,2,212
T408/1,T343,9:28:15,5,-1,-1,MY9211,0,2,131
C657,C686,9:28:37,5,-1,1,MY9487,0,2,31
T409,T368,9:29:07,5,-1,1,MX7866,0,2,61
M203/2,M277,9:29:37,5,-1,-1,MY9491,0,2,60
M177,M183/2,9:29:37,5,-1,3,MY9282,1,2,428
C686,C656,9:30:08,5,-1,1,MY9487,0,2,40
T368,T324/2,9:30:08,5,-1,1,MX7866,0,2,30
T343,T316,9:30:28,5,-1,1,MY9211,0,2,91
T406,T345/1,9:30:58,5,-1,-1,MY9362,0,2,334
M22,M10,9:31:08,5,-1,2,AA7450,0,2,60
C656,C654/3,9:31:08,5,-1,1,MY9487,0,2,50
T324/2,T327,9:31:39,5,-1,1,MX7866,0,2,60
T430,M177,9:31:49,5,-1,1,MX7769,0,2,284
M183/2,M140/1,9:31:49,5,-1,1,MY9282,0,2,40
M277,M182/1,9:31:59,5,-1,1,MY9491,0,2,131
T316,T345/5,9:32:39,5,-1,1,MY9211,0,2,121
T327,T326/2,9:32:39,5,-1,1,MX7866,0,2,30
C654/3,C653/2,9:33:00,5,-1,2,MY9487,0,2,70
M140/1,M137/2,9:33:20,5,-1,1,MY9282,0,2,50
T345/1,T322,9:33:31,5,-1,-1,MY9362,0,2,122
T326/2,T337,9:33:42,5,-1,1,MX7866,0,2,51
M10,M16/1,9:33:52,5,-1,3,AA7450,0,2,102
T345/5,T344,9:34:12,5,-1,1,MY9211,0,2,82
C653/2,C692,9:34:22,5,-1,1,MY9487,0,2,72
T337,T334,9:34:22,5,-1,1,MX7866,0,2,20
T344,T356/1,9:35:14,5,-1,1,MY9211,0,2,30
M137/2,M132/1,9:35:24,5,-1,1,MY9282,0,2,81
T334,T430,9:35:54,5,-1,1,MX7866,0,2,50
C692,C689/1,9:36:04,5,-1,1,MY9487,0,2,50
T322,T342,9:36:14,5,-1,-1,MY9362,0,2,142
M177,M183/2,9:36:14,5,-1,2,MX7769,1,2,245
M16/1,M109,9:37:15,5,-1,1,AA7450,0,2,131
M182/1,T335,9:37:15,5,-1,1,MY9491,1,2,275
T356/1,T358,9:37:15,5,-1,1,MY9211,0,2,91
T342,T409,9:37:35,5,-1,2,MY9362,0,2,50
M132/1,M200,9:37:35,5,-1,3,MY9282,0,2,60
T335,T338,9:37:56,5,-1,1,MY9491,0,2,10
M183/2,M140/1,9:37:56,5,-1,1,MX7769,0,2,20
T358,T373/2,9:38:16,5,-1,1,MY9211,0,2,30
T409,T368,9:38:36,5,-1,2,MY9362,0,2,50
C689/1,T355/2,9:38:46,5,-1,1,MY9487,0,2,131
T373/2,T375,9:38:57,5,-1,1,MY9211,0,2,30
M140/1,M137/2,9:39:07,5,-1,1,MX7769,0,2,40
T368,T324/2,9:39:17,5,-1,1,MY9362,0,2,30
M109,M112,9:39:27,5,-1,2,AA7450,0,2,81
T375,T380,9:39:37,5,-1,1,MY9211,0,2,20
T338,T326/3,9:39:57,5,-1,-1,MY9491,0,2,91
T380,T379,9:40:07,5,-1,1,MY9211,0,2,10
T324/2,T327,9:40:18,5,-1,1,MY9362,0,2,40
T430,M177,9:40:38,5,-1,1,MX7866,0,2,273
M200,M121,9:40:38,5,-1,2,MY9282,1,2,141
T355/2,T360,9:40:58,5,-1,1,MY9487,0,2,101
M137/2,M132/1,9:40:58,5,-1,1,MX7769,0,2,30
T326/3,T332/2,9:41:18,5,-1,1,MY9491,0,2,70
T379,T359,9:41:18,5,-1,1,MY9211,0,2,40
T327,T326/2,9:41:18,5,-1,1,MY9362,0,2,20
T360,T376/1,9:41:29,5,-1,1,MY9487,0,2,20
T332/2,T325/2,9:42:09,5,-1,1,MY9491,0,2,40
T359,T355/1,9:42:29,5,-1,1,MY9211,0,2,60
T326/2,T337,9:42:29,5,-1,1,MY9362,0,2,60
M112,M127,9:42:39,5,-1,2,AA7450,0,2,101
T376/1,T363/1,9:42:39,5,-1,1,MY9487,0,2,60
T325/2,T339/2,9:43:00,5,-1,1,MY9491,0,2,20
T337,T334,9:43:20,5,-1,1,MY9362,0,2,20
M132/1,M200,9:43:20,5,-1,3,MX7769,0,2,111
T363/1,T374,9:43:51,5,-1,1,MY9487,0,2,41
M177,M198,9:43:51,5,-1,2,MX7866,0,2,152
M127,M125,9:44:12,5,-1,1,AA7450,0,2,30
T374,T406,9:44:42,5,-1,1,MY9487,0,2,40
M200,M201,9:44:42,5,-1,-1,MX7769,0,2,10
T339/2,T408/1,9:45:34,5,-1,-1,MY9491,0,2,92
M198,M183/2,9:45:44,5,-1,3,MX7866,0,2,102
M201,M121,9:45:54,5,-1,2,MX7769,0,2,61
M125,M136/2,9:46:14,5,-1,1,AA7450,0,2,51
T355/1,C688/1,9:46:14,5,-1,1,MY9211,0,2,204
M183/2,M140/1,9:47:15,5,-1,1,MX7866,0,2,20
M121,M113,9:47:15,5,-1,-1,MY9282,1,2,356
M121,M119,9:47:46,5,-1,2,MX7769,0,2,102
M113,M94,9:47:46,5,-1,-1,MY9282,0,2,21
C688/1,C691,9:47:57,5,-1,1,MY9211,0,2,61
T408/1,T343,9:48:07,5,-1,-1,MY9491,0,2,132
M136/2,M139/2,9:48:17,5,-1,2,AA7450,0,2,92
M140/1,M137/2,9:48:37,5,-1,1,MX7866,0,2,50
T334,M177,9:49:28,5,-1,1,MY9362,1,2,336
M139/2,M184,9:49:58,5,-1,2,AA7450,0,2,60
C691,C652,9:49:58,5,-1,1,MY9211,0,2,91
M137/2,M132/1,9:50:18,5,-1,1,MX7866,0,2,30
T343,T316,9:50:38,5,-1,1,MY9491,0,2,121
C652,C655,9:50:59,5,-1,1,MY9211,0,2,40
M184,M188,9:51:19,5,-1,1,AA7450,0,2,40
T406,T345/1,9:51:29,5,-1,-1,MY9487,0,2,397
M94,M95/3,9:51:29,5,-1,-1,MY9282,0,2,212
M188,M203/2,9:51:49,5,-1,1,AA7450,0,2,20
M95/3,M22,9:51:59,5,-1,1,MY9154,0,2,151
M177,M198,9:52:10,5,-1,2,MY9362,0,2,141
T316,T345/5,9:52:20,5,-1,1,MY9491,0,2,81
C655,C657,9:52:20,5,-1,1,MY9211,0,2,50
M132/1,M200,9:52:20,5,-1,2,MX7866,0,2,50
C657,C686,9:52:50,5,-1,1,MY9211,0,2,20
M200,M201,9:53:20,5,-1,-1,MX7866,0,2,20
M119,M113,9:53:20,5,-1,-1,MX7769,0,2,293
T345/5,T344,9:54:03,5,-1,1,MY9491,0,2,52
T345/1,T322,9:54:23,5,-1,-1,MY9487,0,2,143
C686,C656,9:54:33,5,-1,1,MY9211,0,2,60
M198,M183/2,9:54:43,5,-1,2,MY9362,0,2,143
M201,M121,9:54:43,5,-1,2,MX7866,0,2,30
T344,T356/1,9:54:53,5,-1,1,MY9491,0,2,40
C656,C654/3,9:55:24,5,-1,2,MY9211,0,2,40
M113,M94,9:55:24,5,-1,-1,MX7769,0,2,40
M203/2,M182/1,9:55:34,5,-1,1,AA7450,1,2,194
M183/2,M140/1,9:56:04,5,-1,1,MY9362,0,2,40
T322,T342,9:56:24,5,-1,-1,MY9487,0,2,101
M22,M10,9:56:45,5,-1,1,MY9154,0,2,121
T356/1,T358,9:57:15,5,-1,1,MY9491,0,2,101
M94,M95/3,9:57:25,5,-1,-1,MX7769,0,2,101
M140/1,M137/2,9:57:35,5,-1,1,MY9362,0,2,70
T342,T409,9:58:06,5,-1,1,MY9487,0,2,80
T358,T373/2,9:58:16,5,-1,1,MY9491,0,2,30
M137/2,M132/1,9:58:46,5,-1,1,MY9362,0,2,50
M121,M119,9:58:46,5,-1,3,MX7866,0,2,182
M10,M16/1,9:58:56,5,-1,2,MY9154,0,2,111
T373/2,T375,9:59:27,5,-1,1,MY9491,0,2,30
M182/1,T431,9:59:37,5,-1,1,AA7450,0,2,202
C654/3,C653/2,9:59:37,5,-1,1,MY9211,0,2,232
T409,T368,9:59:37,5,-1,1,MY9487,0,2,70
T375,T380,10:00:17,5,-1,1,MY9491,0,2,20
T368,T324/2,10:00:17,5,-1,1,MY9487,0,2,30
T380,T379,10:00:48,5,-1,1,MY9491,0,2,20
T431,T335,10:00:58,5,-1,1,AA7450,0,2,70
M132/1,M200,10:01:18,5,-1,3,MY9362,0,2,91
M16/1,M109,10:01:38,5,-1,1,MY9154,0,2,30
T379,T359,10:01:38,5,-1,1,MY9491,0,2,20
C653/2,C692,10:01:38,5,-1,1,MY9211,0,2,91
T335,T338,10:01:48,5,-1,1,AA7450,0,2,10
T324/2,T327,10:01:58,5,-1,1,MY9487,0,2,91
M200,M201,10:02:29,5,-1,-1,MY9362,0,2,20
T327,T326/2,10:02:49,5,-1,1,MY9487,0,2,30
T359,T355/1,10:03:09,5,-1,1,MY9491,0,2,70
C692,C689/1,10:03:09,5,-1,1,MY9211,0,2,50
T338,T326/3,10:03:30,5,-1,-1,AA7450,0,2,70
M201,M121,10:04:00,5,-1,3,MY9362,0,2,40
T326/2,T337,10:04:10,5,-1,1,MY9487,0,2,60
