startStation,endStation,time,weekday,passengerFlow,trafficCondition,busPlate,arrivalDuration
C663,C661,14:23:29,3,-1,1,AC1346,29
C661,C659,14:23:54,3,-1,-1,AC1346,17
C691,C652,14:24:56,3,-1,1,AB5425,76
C659,C656,14:25:02,3,-1,1,AC1346,39
C652,C655,14:25:38,3,-1,1,AB5425,32
C656,C654/2,14:26:14,3,-1,1,AC1346,47
C655,C657,14:26:53,3,-1,1,AB5425,42
C654/2,C653/2,14:27:52,3,-1,1,AC1346,49
C657,C660,14:28:07,3,-1,1,AB5425,46
C660,C662,14:28:56,3,-1,1,AB5425,20
C662,C664,14:29:39,3,-1,1,AB5425,34
C664,C666,14:30:21,3,-1,1,AB5425,31
C666,C677,14:30:39,3,-1,-1,AB5425,14
C653/2,C692,14:30:44,3,-1,1,AC1346,105
C677,C667,14:31:13,3,-1,1,AB5425,24
C667,C676,14:31:38,3,-1,-1,AB5425,14
C676,C680,14:32:56,3,-1,-1,AB5425,68
C692,C689/1,14:33:16,3,-1,1,AC1346,92
C680,C669/1,14:33:27,3,-1,1,AB5425,11
C669/1,C693,14:34:45,3,-1,1,AB5425,57
C693,C681,14:36:14,3,-1,-1,AB5425,78
C689/1,T360,14:36:14,3,-1,-1,AC1346,166
T360,T376/1,14:38:00,3,-1,1,AC1346,68
C681,C671,14:39:09,3,-1,-1,AB5425,158
T376/1,T363/1,14:39:54,3,-1,2,AC1346,103
T336/2,T335/2,14:40:33,3,-1,1,AB5900,48
C671,C695,14:40:44,3,-1,-1,AB5425,87
T335/2,T338,14:41:35,3,-1,-1,AB5900,10
T363/1,T306,14:41:35,3,-1,1,AC1346,51
T338,T326/3,14:43:01,3,-1,-1,AB5900,55
T326/3,T332/2,14:43:53,3,-1,1,AB5900,34
T318,T319,14:45:16,3,-1,-1,AC1346,93
T332/2,T325/2,14:45:37,3,-1,-1,AB5900,63
T319,T320,14:46:12,3,-1,-1,AC1346,30
T325/2,T339/4,14:46:28,3,-1,1,AB5900,16
C672,C670,14:46:35,3,-1,-1,AB5425,148
T320,T321/2,14:47:23,3,-1,-1,AC1346,30
C670,C679,14:48:08,3,-1,-1,AB5425,78
T339/4,T313,14:48:18,3,-1,2,AB5900,102
T321/2,T323,14:48:22,3,-1,1,AC1346,41
T323,T324/2,14:49:10,3,-1,1,AC1346,6
T313,T315,14:49:37,3,-1,2,AB5900,23
C679,C694,14:49:51,3,-1,-1,AB5425,93
T324/2,T327,14:50:25,3,-1,1,AC1346,51
C694,C669/2,14:50:49,3,-1,-1,AB5425,44
T327,T326/1,14:51:13,3,-1,1,AC1346,23
T315,T375,14:51:21,3,-1,2,AB5900,78
C669/2,C687,14:51:41,3,-1,-1,AB5425,28
T326/1,T337,14:52:30,3,-1,-1,AC1346,51
C687,C675,14:52:55,3,-1,-1,AB5425,63
T375,T380,14:53:12,3,-1,-1,AB5900,38
C675,C668,14:53:28,3,-1,1,AB5425,23
C668,C678,14:53:52,3,-1,1,AB5425,13
T380,T379,14:54:06,3,-1,1,AB5900,16
C678,C665,14:54:31,3,-1,1,AB5425,28
C665,C663,14:54:58,3,-1,1,AB5425,16
T379,T359,14:55:18,3,-1,-1,AB5900,24
C663,C661,14:55:42,3,-1,-1,AB5425,30
C661,C659,14:56:20,3,-1,-1,AB5425,24
T359,T355/1,14:56:23,3,-1,1,AB5900,61
C659,C656,14:57:24,3,-1,1,AB5425,50
C656,C654/2,14:58:28,3,-1,1,AB5425,54
C654/2,C653/2,14:59:39,3,-1,2,AB5425,39
C653/2,C692,15:00:59,3,-1,1,AB5425,62
C692,C689/1,15:02:07,3,-1,1,AB5425,30
C688/1,C691,15:03:43,3,-1,1,AB5900,95
C691,C652,15:05:30,3,-1,1,AB5900,69
C689/1,T360,15:05:41,3,-1,-1,AB5425,134
C652,C655,15:06:38,3,-1,1,AB5900,36
T360,T376/1,15:07:08,3,-1,1,AB5425,66
C655,C657,15:07:28,3,-1,1,AB5900,46
C657,C660,15:08:32,3,-1,1,AB5900,35
T376/1,T363/1,15:09:09,3,-1,1,AB5425,67
C660,C662,15:09:27,3,-1,1,AB5900,20
C662,C664,15:10:25,3,-1,1,AB5900,23
C664,C666,15:10:49,3,-1,1,AB5900,13
C666,C677,15:11:12,3,-1,-1,AB5900,13
T363/1,T306,15:11:12,3,-1,1,AB5425,78
C677,C667,15:11:44,3,-1,-1,AB5900,20
T306,T314/2,15:12:11,3,-1,-1,AB5425,47
T336/2,T335/2,15:12:25,3,-1,1,AC1346,30
C667,C676,15:12:32,3,-1,-1,AB5900,16
T314/2,T318,15:12:52,3,-1,-1,AB5425,10
T335/2,T338,15:13:19,3,-1,-1,AC1346,13
T318,T319,15:13:19,3,-1,-1,AB5425,6
C676,C680,15:13:59,3,-1,-1,AB5900,61
T319,T320,15:14:30,3,-1,-1,AB5425,54
C680,C669/1,15:14:50,3,-1,-1,AB5900,23
T338,T326/3,15:15:04,3,-1,-1,AC1346,60
T320,T321/2,15:15:41,3,-1,-1,AB5425,6
T326/3,T332/2,15:16:15,3,-1,1,AC1346,37
C669/1,C693,15:16:15,3,-1,-1,AB5900,57
T321/2,T323,15:16:42,3,-1,1,AB5425,37
T323,T324/2,15:17:23,3,-1,1,AB5425,10
T332/2,T325/2,15:18:10,3,-1,-1,AC1346,64
C693,C681,15:18:30,3,-1,-1,AB5900,125
T325/2,T339/4,15:18:44,3,-1,-1,AC1346,13
T324/2,T327,15:18:54,3,-1,1,AB5425,57
T327,T326/1,15:19:52,3,-1,1,AB5425,34
T339/4,T313,15:20:44,3,-1,1,AC1346,109
C681,C671,15:20:54,3,-1,-1,AB5900,110
T326/1,T337,15:21:08,3,-1,-1,AB5425,65
T313,T315,15:21:22,3,-1,2,AC1346,21
C671,C695,15:22:48,3,-1,-1,AB5900,82
C695,C673,15:24:56,3,-1,-1,AB5900,90
C673,C672,15:25:30,3,-1,1,AB5900,27
T375,T380,15:28:12,3,-1,-1,AC1346,79
C672,C670,15:28:29,3,-1,-1,AB5900,134
T380,T379,15:29:01,3,-1,1,AC1346,14
T379,T359,15:29:29,3,-1,1,AC1346,17
C670,C679,15:29:52,3,-1,-1,AB5900,76
T359,T355/1,15:30:37,3,-1,1,AC1346,61
C679,C694,15:32:03,3,-1,-1,AB5900,96
C694,C669/2,15:32:54,3,-1,-1,AB5900,41
C669/2,C687,15:34:22,3,-1,1,AB5900,26
C687,C675,15:36:01,3,-1,-1,AB5900,63
C675,C668,15:36:35,3,-1,1,AB5900,23
C668,C678,15:36:52,3,-1,1,AB5900,10
C688/1,C691,15:37:22,3,-1,1,AC1346,81
C678,C665,15:37:29,3,-1,1,AB5900,26
C665,C663,15:37:54,3,-1,1,AB5900,14
C691,C652,15:38:41,3,-1,1,AC1346,43
C663,C661,15:39:06,3,-1,1,AB5900,52
C652,C655,15:39:45,3,-1,-1,AC1346,30
C661,C659,15:39:58,3,-1,1,AB5900,30
C655,C657,15:40:57,3,-1,1,AC1346,45
C659,C656,15:41:17,3,-1,1,AB5900,45
C657,C660,15:42:25,3,-1,-1,AC1346,50
C656,C654/2,15:42:25,3,-1,1,AB5900,53
C660,C662,15:42:52,3,-1,-1,AC1346,16
C662,C664,15:43:29,3,-1,-1,AC1346,26
C654/2,C653/2,15:43:56,3,-1,-1,AB5900,63
C664,C666,15:43:59,3,-1,-1,AC1346,20
C666,C677,15:44:23,3,-1,-1,AC1346,16
C677,C667,15:44:49,3,-1,-1,AC1346,20
C667,C676,15:45:17,3,-1,-1,AC1346,19
C653/2,C692,15:45:58,3,-1,1,AB5900,68
C653/2,C692,15:46:08,3,-1,1,AB5900,3
C653/2,C692,15:46:15,3,-1,1,AB5900,3
C676,C680,15:46:25,3,-1,-1,AC1346,64
C680,C669/1,15:47:00,3,-1,-1,AC1346,25
T336/2,T335/2,15:47:54,3,-1,1,AB5425,33
C692,C689/1,15:48:12,3,-1,1,AB5900,97
C669/1,C693,15:48:32,3,-1,-1,AC1346,51
T335/2,T338,15:48:42,3,-1,-1,AB5425,16
C693,C681,15:49:53,3,-1,-1,AC1346,74
T338,T326/3,15:50:00,3,-1,-1,AB5425,60
T326/3,T332/2,15:51:07,3,-1,2,AB5425,37
C681,C671,15:51:18,3,-1,-1,AC1346,47
C689/1,T360,15:51:21,3,-1,1,AB5900,178
T332/2,T325/2,15:52:49,3,-1,1,AB5425,60
C671,C695,15:52:56,3,-1,-1,AC1346,87
T325/2,T339/4,15:53:36,3,-1,1,AB5425,16
T360,T376/1,15:54:00,3,-1,1,AB5900,118
C695,C673,15:54:58,3,-1,-1,AC1346,98
C673,C672,15:55:38,3,-1,-1,AC1346,33
T376/1,T363/1,15:55:45,3,-1,1,AB5900,94
T339/4,T313,15:55:55,3,-1,1,AB5425,118
T313,T315,15:56:49,3,-1,1,AB5425,22
T363/1,T306,15:58:12,3,-1,1,AB5900,96
C672,C670,15:58:56,3,-1,-1,AC1346,170
T306,T314/2,15:59:10,3,-1,-1,AB5900,35
T315,T375,15:59:14,3,-1,2,AB5425,111
C670,C679,16:00:14,3,-1,-1,AC1346,64
T375,T380,16:00:21,3,-1,-1,AB5425,37
T314/2,T318,16:00:26,3,-1,-1,AB5900,11
T318,T319,16:01:04,3,-1,-1,AB5900,6
T380,T379,16:01:18,3,-1,1,AB5425,14
T319,T320,16:02:00,3,-1,-1,AB5900,42
T379,T359,16:02:21,3,-1,1,AB5425,20
C679,C694,16:02:55,3,-1,-1,AC1346,153
T320,T321/2,16:03:21,3,-1,-1,AB5900,29
T359,T355/1,16:03:44,3,-1,1,AB5425,76
C694,C669/2,16:03:44,3,-1,-1,AC1346,42
C669/2,C687,16:04:31,3,-1,1,AC1346,25
T321/2,T323,16:05:08,3,-1,1,AB5900,40
C687,C675,16:06:08,3,-1,-1,AC1346,60
T323,T324/2,16:06:19,3,-1,1,AB5900,13
C675,C668,16:06:39,3,-1,1,AC1346,20
C668,C678,16:07:19,3,-1,1,AC1346,13
T324/2,T327,16:08:01,3,-1,1,AB5900,61
C678,C665,16:08:12,3,-1,1,AC1346,25
C665,C663,16:08:33,3,-1,1,AC1346,11
T327,T326/1,16:09:07,3,-1,1,AB5900,26
C663,C661,16:09:34,3,-1,1,AC1346,30
C661,C659,16:10:14,3,-1,1,AC1346,27
T326/1,T337,16:10:31,3,-1,1,AB5900,70
C659,C656,16:11:19,3,-1,1,AC1346,38
C688/1,C691,16:11:26,3,-1,1,AB5425,26
C656,C654/2,16:12:20,3,-1,1,AC1346,50
C691,C652,16:13:27,3,-1,1,AB5425,87
C654/2,C653/2,16:14:25,3,-1,1,AC1346,47
C652,C655,16:14:31,3,-1,-1,AB5425,40
C655,C657,16:15:35,3,-1,1,AB5425,50
C653/2,C692,16:16:27,3,-1,2,AC1346,109
C657,C660,16:16:31,3,-1,1,AB5425,45
C660,C662,16:17:01,3,-1,1,AB5425,20
C662,C664,16:17:48,3,-1,1,AB5425,37
C664,C666,16:18:15,3,-1,1,AB5425,16
C692,C689/1,16:18:32,3,-1,1,AC1346,90
C666,C677,16:18:42,3,-1,-1,AB5425,13
C677,C667,16:19:16,3,-1,-1,AB5425,26
C667,C676,16:19:39,3,-1,-1,AB5425,16
C676,C680,16:20:50,3,-1,-1,AB5425,57
C680,C669/1,16:21:24,3,-1,-1,AB5425,27
T336/2,T335/2,16:21:34,3,-1,1,AB5900,27
C689/1,T360,16:21:41,3,-1,1,AC1346,148
T335/2,T338,16:22:28,3,-1,-1,AB5900,23
C669/1,C693,16:22:44,3,-1,1,AB5425,56
T360,T376/1,16:23:08,3,-1,2,AC1346,53
T338,T326/3,16:24:09,3,-1,-1,AB5900,70
C693,C681,16:24:15,3,-1,-1,AB5425,80
T376/1,T363/1,16:25:37,3,-1,2,AC1346,139
T326/3,T332/2,16:25:41,3,-1,1,AB5900,85
C681,C671,16:26:29,3,-1,-1,AB5425,118
T332/2,T325/2,16:27:16,3,-1,-1,AB5900,54
T363/1,T306,16:27:30,3,-1,2,AC1346,74
T325/2,T339/4,16:27:40,3,-1,-1,AB5900,10
T339/4,T313,16:29:20,3,-1,2,AB5900,85
C671,C695,16:29:51,3,-1,-1,AB5425,174
T313,T315,16:30:14,3,-1,2,AB5900,17
T318,T319,16:31:02,3,-1,-1,AC1346,95
T319,T320,16:31:53,3,-1,-1,AC1346,34
T315,T375,16:31:56,3,-1,1,AB5900,88
C695,C673,16:32:00,3,-1,-1,AB5425,95
C673,C672,16:32:37,3,-1,-1,AB5425,30
T320,T321/2,16:33:11,3,-1,-1,AC1346,20
T375,T380,16:33:43,3,-1,1,AB5900,66
T380,T379,16:34:21,3,-1,1,AB5900,6
T321/2,T323,16:34:39,3,-1,1,AC1346,28
T323,T324/2,16:35:31,3,-1,1,AC1346,11
T379,T359,16:35:52,3,-1,1,AB5900,62
C672,C670,16:35:52,3,-1,-1,AB5425,158
T359,T355/1,16:36:53,3,-1,1,AB5900,50
T324/2,T327,16:37:00,3,-1,1,AC1346,67
C670,C679,16:37:07,3,-1,1,AB5425,67
T327,T326/1,16:37:44,3,-1,1,AC1346,23
C679,C694,16:39:43,3,-1,-1,AB5425,145
C694,C669/2,16:41:34,3,-1,-1,AB5425,43
C688/1,C691,16:42:02,3,-1,1,AB5900,24
C669/2,C687,16:42:33,3,-1,-1,AB5425,23
T326/1,T337,16:43:34,3,-1,-1,AC1346,75
C687,C675,16:43:48,3,-1,-1,AB5425,67
C691,C652,16:44:32,3,-1,1,AB5900,125
C675,C668,16:44:42,3,-1,1,AB5425,27
C668,C678,16:45:02,3,-1,1,AB5425,13
C652,C655,16:45:16,3,-1,-1,AB5900,30
C678,C665,16:45:37,3,-1,1,AB5425,24
C665,C663,16:46:05,3,-1,1,AB5425,17
C655,C657,16:46:10,3,-1,-1,AB5900,47
C663,C661,16:46:47,3,-1,1,AB5425,33
C657,C660,16:46:51,3,-1,1,AB5900,33
C660,C662,16:47:14,3,-1,1,AB5900,16
C661,C659,16:47:18,3,-1,-1,AB5425,23
C662,C664,16:47:52,3,-1,1,AB5900,27
C664,C666,16:48:15,3,-1,1,AB5900,16
C666,C677,16:48:35,3,-1,-1,AB5900,13
C659,C656,16:48:35,3,-1,1,AB5425,47
C677,C667,16:49:04,3,-1,-1,AB5900,18
C667,C676,16:49:31,3,-1,-1,AB5900,16
C656,C654/2,16:49:42,3,-1,1,AB5425,53
C676,C680,16:50:35,3,-1,-1,AB5900,61
C654/2,C653/2,16:51:16,3,-1,2,AB5425,40
C680,C669/1,16:51:26,3,-1,-1,AB5900,27
C669/1,C693,16:52:30,3,-1,1,AB5900,50
C653/2,C692,16:53:03,3,-1,1,AB5425,77
C693,C681,16:55:22,3,-1,-1,AB5900,158
C692,C689/1,16:55:35,3,-1,1,AB5425,114
C681,C671,16:57:00,3,-1,-1,AB5900,84
C689/1,T360,16:57:56,3,-1,-1,AB5425,113
T336/2,T335/2,16:58:29,3,-1,1,AC1346,46
T360,T376/1,16:58:50,3,-1,1,AB5425,26
T335/2,T338,16:59:24,3,-1,-1,AC1346,13
C671,C695,16:59:58,3,-1,-1,AB5900,170
T338,T326/3,17:00:49,3,-1,-1,AC1346,67
T376/1,T363/1,17:01:09,3,-1,-1,AB5425,122
C695,C673,17:01:26,3,-1,-1,AB5900,70
T326/3,T332/2,17:02:00,3,-1,1,AC1346,54
C673,C672,17:02:03,3,-1,-1,AB5900,27
T363/1,T306,17:02:57,3,-1,-1,AB5425,67
T332/2,T325/2,17:04:01,3,-1,2,AC1346,74
T325/2,T339/4,17:04:49,3,-1,1,AC1346,20
C672,C670,17:05:53,3,-1,1,AB5900,189
T318,T319,17:06:23,3,-1,-1,AB5425,87
T339/4,T313,17:07:03,3,-1,1,AC1346,117
C670,C679,17:07:26,3,-1,-1,AB5900,82
T319,T320,17:07:36,3,-1,-1,AB5425,36
T313,T315,17:07:59,3,-1,1,AC1346,16
T320,T321/2,17:09:09,3,-1,-1,AB5425,21
T315,T375,17:09:24,3,-1,1,AC1346,71
C679,C694,17:10:25,3,-1,-1,AB5900,149
T321/2,T323,17:10:32,3,-1,1,AB5425,34
C694,C669/2,17:11:29,3,-1,-1,AB5900,36
T375,T380,17:11:39,3,-1,-1,AC1346,97
T323,T324/2,17:11:46,3,-1,1,AB5425,16
C669/2,C687,17:12:16,3,-1,-1,AB5900,27
T380,T379,17:12:27,3,-1,1,AC1346,7
C687,C675,17:13:53,3,-1,-1,AB5900,54
T324/2,T327,17:13:53,3,-1,1,AB5425,65
T379,T359,17:13:59,3,-1,1,AC1346,51
C675,C668,17:14:23,3,-1,1,AB5900,20
T327,T326/1,17:14:33,3,-1,1,AB5425,26
C668,C678,17:14:43,3,-1,1,AB5900,13
T359,T355/1,17:15:13,3,-1,3,AC1346,63
C678,C665,17:15:13,3,-1,1,AB5900,20
C665,C663,17:15:38,3,-1,1,AB5900,16
T326/1,T337,17:16:32,3,-1,-1,AB5425,78
C663,C661,17:16:42,3,-1,1,AB5900,30
C661,C659,17:17:09,3,-1,-1,AB5900,16
C659,C656,17:18:11,3,-1,1,AB5900,41
C656,C654/2,17:19:29,3,-1,1,AB5900,43
C654/2,C653/2,17:21:03,3,-1,1,AB5900,40
C688/1,C691,17:21:37,3,-1,1,AC1346,37
C653/2,C692,17:23:00,3,-1,1,AB5900,60
C692,C689/1,17:24:01,3,-1,1,AB5900,16
C691,C652,17:24:04,3,-1,1,AC1346,113
C652,C655,17:25:03,3,-1,-1,AC1346,31
C655,C657,17:26:21,3,-1,-1,AC1346,47
C657,C660,17:27:17,3,-1,1,AC1346,46
C660,C662,17:27:44,3,-1,-1,AC1346,20
C662,C664,17:28:36,3,-1,1,AC1346,28
C664,C666,17:29:03,3,-1,1,AC1346,16
C666,C677,17:29:27,3,-1,-1,AC1346,10
C677,C667,17:30:02,3,-1,-1,AC1346,24
T360,T376/1,17:30:07,3,-1,1,AB5900,23
C667,C676,17:30:21,3,-1,-1,AC1346,10
T376/1,T363/1,17:31:28,3,-1,-1,AB5900,74
C676,C680,17:31:35,3,-1,-1,AC1346,63
C680,C669/1,17:32:06,3,-1,-1,AC1346,20
T336/2,T335/2,17:32:59,3,-1,-1,AB5425,34
T363/1,T306,17:33:19,3,-1,-1,AB5900,76
C669/1,C693,17:33:36,3,-1,-1,AC1346,55
T335/2,T338,17:34:11,3,-1,-1,AB5425,10
T306,T314/2,17:34:24,3,-1,-1,AB5900,41
T314/2,T318,17:35:20,3,-1,-1,AB5900,3
T318,T319,17:35:44,3,-1,-1,AB5900,7
T338,T326/3,17:35:51,3,-1,-1,AB5425,68
C693,C681,17:35:55,3,-1,-1,AC1346,114
T319,T320,17:36:27,3,-1,-1,AB5900,31
T326/3,T332/2,17:36:51,3,-1,1,AB5425,44
C681,C671,17:36:58,3,-1,-1,AC1346,51
T320,T321/2,17:37:24,3,-1,-1,AB5900,20
T321/2,T323,17:38:26,3,-1,1,AB5900,23
T323,T324/2,17:39:06,3,-1,1,AB5900,6
T332/2,T325/2,17:39:09,3,-1,-1,AB5425,84
T325/2,T339/4,17:39:57,3,-1,-1,AB5425,20
T324/2,T327,17:40:28,3,-1,1,AB5900,57
T327,T326/1,17:41:07,3,-1,1,AB5900,21
T339/4,T313,17:41:52,3,-1,1,AB5425,104
T326/1,T337,17:42:21,3,-1,1,AB5900,67
C695,C673,17:42:47,3,-1,-1,AC1346,89
T313,T315,17:43:25,3,-1,1,AB5425,20
C673,C672,17:43:28,3,-1,1,AC1346,34
T315,T375,17:45:15,3,-1,2,AB5425,100
T375,T380,17:46:25,3,-1,-1,AB5425,30
C672,C670,17:46:55,3,-1,-1,AC1346,164
T380,T379,17:46:59,3,-1,1,AB5425,20
T379,T359,17:48:17,3,-1,1,AB5425,20
C670,C679,17:49:04,3,-1,1,AC1346,111
T359,T355/1,17:49:38,3,-1,2,AB5425,67
C679,C694,17:51:12,3,-1,-1,AC1346,117
C694,C669/2,17:52:03,3,-1,-1,AC1346,37
C669/2,C687,17:52:47,3,-1,-1,AC1346,23
C687,C675,17:54:46,3,-1,-1,AC1346,85
C675,C668,17:55:22,3,-1,-1,AC1346,20
C668,C678,17:55:44,3,-1,-1,AC1346,6
C688/1,C691,17:56:17,3,-1,1,AB5425,30
C678,C665,17:56:24,3,-1,-1,AC1346,26
C665,C663,17:56:44,3,-1,1,AC1346,13
C663,C661,17:57:27,3,-1,1,AC1346,28
C661,C659,17:58:04,3,-1,-1,AC1346,23
C691,C652,17:58:42,3,-1,1,AB5425,106
C659,C656,17:59:05,3,-1,1,AC1346,40
C652,C655,17:59:51,3,-1,-1,AB5425,34
C656,C654/2,18:00:06,3,-1,1,AC1346,46
C655,C657,18:00:59,3,-1,1,AB5425,57
C654/2,C653/2,18:01:48,3,-1,1,AC1346,44
C657,C660,18:02:18,3,-1,1,AB5425,64
C660,C662,18:03:14,3,-1,1,AB5425,27
C662,C664,18:03:57,3,-1,1,AB5425,33
C664,C666,18:04:25,3,-1,1,AB5425,17
C653/2,C692,18:04:32,3,-1,3,AC1346,117
C666,C677,18:04:56,3,-1,-1,AB5425,16
C677,C667,18:05:26,3,-1,-1,AB5425,20
T336/2,T335/2,18:05:53,3,-1,1,AB5900,33
C667,C676,18:05:56,3,-1,-1,AB5425,20
T335/2,T338,18:06:31,3,-1,-1,AB5900,10
C676,C680,18:07:25,3,-1,-1,AB5425,57
C692,C689/1,18:07:25,3,-1,1,AC1346,136
C680,C669/1,18:07:59,3,-1,1,AB5425,20
T338,T326/3,18:08:29,3,-1,-1,AB5900,100
C669/1,C693,18:09:20,3,-1,-1,AB5425,57
T326/3,T332/2,18:09:44,3,-1,2,AB5900,44
C689/1,T360,18:10:33,3,-1,-1,AC1346,147
T332/2,T325/2,18:12:03,3,-1,-1,AB5900,82
T360,T376/1,18:12:06,3,-1,1,AC1346,72
C693,C681,18:12:26,3,-1,-1,AB5425,157
T325/2,T339/4,18:13:29,3,-1,2,AB5900,13
C681,C671,18:13:43,3,-1,-1,AB5425,58
T339/4,T313,18:16:25,3,-1,1,AB5900,161
T313,T315,18:17:05,3,-1,2,AB5900,16
C671,C695,18:17:16,3,-1,-1,AB5425,174
C695,C673,18:19:00,3,-1,-1,AB5425,90
T363/1,T306,18:19:07,3,-1,1,AC1346,114
C673,C672,18:19:48,3,-1,-1,AB5425,34
T315,T375,18:20:39,3,-1,2,AB5900,169
T318,T319,18:21:42,3,-1,-1,AC1346,49
T375,T380,18:21:56,3,-1,1,AB5900,39
T319,T320,18:22:30,3,-1,-1,AC1346,34
T380,T379,18:22:37,3,-1,1,AB5900,10
T379,T359,18:23:31,3,-1,1,AB5900,10
C672,C670,18:23:31,3,-1,-1,AB5425,179
T320,T321/2,18:23:42,3,-1,-1,AC1346,20
C670,C679,18:24:23,3,-1,-1,AB5425,41
T359,T355/1,18:24:47,3,-1,1,AB5900,65
T321/2,T323,18:24:50,3,-1,1,AC1346,23
T323,T324/2,18:25:34,3,-1,1,AC1346,13
C679,C694,18:26:08,3,-1,-1,AB5425,94
C694,C669/2,18:27:00,3,-1,-1,AB5425,38
T324/2,T327,18:27:27,3,-1,1,AC1346,78
T327,T326/1,18:28:21,3,-1,1,AC1346,36
C669/2,C687,18:28:27,3,-1,-1,AB5425,36
C687,C675,18:29:39,3,-1,-1,AB5425,61
C675,C668,18:30:14,3,-1,-1,AB5425,24
C668,C678,18:30:45,3,-1,-1,AB5425,16
C678,C665,18:31:16,3,-1,1,AB5425,19
C665,C663,18:31:47,3,-1,1,AB5425,18
C663,C661,18:32:36,3,-1,1,AB5425,37
C688/1,C691,18:32:39,3,-1,1,AB5900,111
C661,C659,18:33:13,3,-1,-1,AB5425,30
C659,C656,18:34:19,3,-1,2,AB5425,52
C691,C652,18:34:50,3,-1,1,AB5900,89
T326/1,T337,18:34:56,3,-1,1,AC1346,68
C656,C654/2,18:35:34,3,-1,1,AB5425,64
C652,C655,18:35:57,3,-1,-1,AB5900,30
C655,C657,18:37:08,3,-1,-1,AB5900,40
C654/2,C653/2,18:37:11,3,-1,2,AB5425,47
C657,C660,18:38:15,3,-1,1,AB5900,36
C653/2,C692,18:38:29,3,-1,2,AB5425,57
C660,C662,18:38:59,3,-1,1,AB5900,20
C662,C664,18:39:36,3,-1,1,AB5900,27
C664,C666,18:40:01,3,-1,1,AB5900,17
C666,C677,18:40:22,3,-1,-1,AB5900,14
C677,C667,18:40:52,3,-1,-1,AB5900,20
C667,C676,18:41:16,3,-1,-1,AB5900,13
C692,C689/1,18:41:36,3,-1,1,AB5425,133
C676,C680,18:42:20,3,-1,-1,AB5900,57
C680,C669/1,18:43:08,3,-1,-1,AB5900,23
C669/1,C693,18:44:16,3,-1,-1,AB5900,51
T336/2,T335/2,18:44:33,3,-1,1,AC1346,31
C689/1,T360,18:44:57,3,-1,1,AB5425,163
C693,C681,18:45:38,3,-1,-1,AB5900,75
T335/2,T338,18:45:51,3,-1,-1,AC1346,16
C681,C671,18:47:13,3,-1,-1,AB5900,82
T360,T376/1,18:47:27,3,-1,2,AB5425,98
T338,T326/3,18:47:54,3,-1,-1,AC1346,78
T326/3,T332/2,18:49:14,3,-1,2,AC1346,38
C671,C695,18:49:27,3,-1,-1,AB5900,128
C695,C673,18:51:09,3,-1,-1,AB5900,91
C673,C672,18:52:19,3,-1,-1,AB5900,35
T332/2,T325/2,18:52:39,3,-1,-1,AC1346,164
T325/2,T339/4,18:53:30,3,-1,-1,AC1346,17
T363/1,T306,18:54:04,3,-1,2,AB5425,108
C672,C670,18:55:57,3,-1,2,AB5900,181
T339/4,T313,18:56:56,3,-1,2,AC1346,189
C670,C679,18:57:49,3,-1,-1,AB5900,95
T313,T315,18:58:03,3,-1,2,AC1346,25
T318,T319,18:58:24,3,-1,-1,AB5425,91
C679,C694,18:59:17,3,-1,-1,AB5900,79
T319,T320,18:59:17,3,-1,-1,AB5425,42
T315,T375,18:59:58,3,-1,2,AC1346,94
C694,C669/2,19:00:04,3,-1,-1,AB5900,31
T320,T321/2,19:00:46,3,-1,-1,AB5425,20
C669/2,C687,19:00:59,3,-1,-1,AB5900,20
T375,T380,19:02:01,3,-1,1,AC1346,31
C687,C675,19:02:22,3,-1,-1,AB5900,55
T321/2,T323,19:02:25,3,-1,1,AB5425,35
T380,T379,19:02:41,3,-1,1,AC1346,18
C675,C668,19:02:52,3,-1,-1,AB5900,20
C668,C678,19:03:12,3,-1,-1,AB5900,13
T379,T359,19:03:15,3,-1,1,AC1346,23
T323,T324/2,19:03:22,3,-1,1,AB5425,6
C678,C665,19:03:49,3,-1,-1,AB5900,27
C665,C663,19:04:10,3,-1,-1,AB5900,16
T359,T355/1,19:04:43,3,-1,1,AC1346,77
C663,C661,19:04:47,3,-1,-1,AB5900,30
C661,C659,19:05:17,3,-1,-1,AB5900,23
T324/2,T327,19:05:27,3,-1,1,AB5425,60
C659,C656,19:06:25,3,-1,1,AB5900,40
T327,T326/1,19:06:32,3,-1,1,AB5425,27
C656,C654/2,19:07:22,3,-1,1,AB5900,46
T326/1,T337,19:08:06,3,-1,1,AB5425,83
C654/2,C653/2,19:09:17,3,-1,1,AB5900,81
C653/2,C692,19:10:46,3,-1,2,AB5900,65
C692,C689/1,19:11:46,3,-1,1,AB5900,43
C688/1,C691,19:13:57,3,-1,1,AC1346,30
C689/1,T360,19:14:17,3,-1,1,AB5900,101
T336/2,T335/2,19:15:56,3,-1,1,AB5425,34
C691,C652,19:16:23,3,-1,1,AC1346,85
T360,T376/1,19:16:26,3,-1,1,AB5900,81
T335/2,T338,19:17:00,3,-1,-1,AB5425,13
C652,C655,19:17:34,3,-1,-1,AC1346,33
T338,T326/3,19:18:29,3,-1,-1,AB5425,71
C655,C657,19:18:52,3,-1,-1,AC1346,47
T376/1,T363/1,19:18:59,3,-1,2,AB5900,146
T326/3,T332/2,19:19:31,3,-1,2,AB5425,48
