startStation,endStation,time,weekday,passengerFlow,trafficCondition,busPlate,passbyNum,weather,arrivalDuration
C655,C657,23:06:27,1,-1,1,MY7560,0,4,50
T334,M177,23:06:37,1,-1,1,MY9362,1,4,355
M136/2,M139/2,23:06:57,1,-1,2,MY9154,0,4,10
C657,C686,23:06:57,1,-1,1,MY7560,0,4,20
M200,M201,23:07:07,1,-1,-1,MX7769,0,4,20
M139/2,M184,23:07:48,1,-1,1,MY9154,0,4,40
C686,C656,23:08:08,1,-1,1,MY7560,0,4,50
T343,T316,23:08:18,1,-1,1,MY9491,0,4,80
M201,M121,23:08:18,1,-1,1,MX7769,0,4,40
T376/1,T363/1,23:08:28,1,-1,1,MY9211,0,4,161
M184,M188,23:08:48,1,-1,1,MY9154,0,4,20
C656,C654/3,23:09:09,1,-1,1,MY7560,0,4,50
M121,M119,23:09:30,1,-1,1,MX7769,0,4,41
T363/1,T374,23:09:40,1,-1,1,MY9211,0,4,31
M188,M203/2,23:10:00,1,-1,1,MY9154,0,4,20
T316,T345/5,23:10:10,1,-1,1,MY9491,0,4,102
T374,T406,23:10:20,1,-1,1,MY9211,0,4,30
C654/3,C653/2,23:10:34,1,-1,1,MY7560,0,4,43
M119,M113,23:10:34,1,-1,-1,MX7769,0,4,43
M177,M198,23:11:14,1,-1,2,MY9362,0,4,155
M113,M94,23:11:24,1,-1,-1,MX7769,0,4,20
T345/5,T344,23:11:44,1,-1,1,MY9491,0,4,84
M198,M183/2,23:12:15,1,-1,2,MY9362,0,4,50
T344,T356/1,23:12:25,1,-1,1,MY9491,0,4,30
M94,M95/3,23:12:25,1,-1,-1,MX7769,0,4,30
M203/2,M182/1,23:13:36,1,-1,1,MY9154,1,4,182
C653/2,C689/1,23:13:57,1,-1,1,MY7560,1,4,192
M183/2,M140/1,23:13:57,1,-1,1,MY9362,0,4,20
T356/1,T358,23:14:17,1,-1,1,MY9491,0,4,101
M22,M10,23:14:57,1,0,1,AC3944,0,4,80
T358,T373/2,23:15:07,1,-1,1,MY9491,0,4,30
T373/2,T375,23:15:48,1,-1,1,MY9491,0,4,10
M140/1,M137/2,23:16:08,1,-1,1,MY9362,0,4,90
M10,M16/1,23:16:28,1,0,1,AC3944,0,4,70
C689/1,T355/2,23:16:28,1,-1,1,MY7560,0,4,131
T375,T380,23:16:58,1,-1,1,MY9491,0,4,30
M137/2,M132/1,23:17:19,1,-1,1,MY9362,0,4,50
M16/1,M109,23:17:39,1,0,1,AC3944,0,4,10
M182/1,T431,23:17:39,1,-1,1,MY9154,0,4,192
T380,T379,23:17:39,1,-1,1,MY9491,0,4,10
T379,T359,23:18:31,1,-1,1,MY9491,0,4,21
T355/2,T360,23:18:41,1,-1,1,MY7560,0,4,102
T406,T322,23:18:51,1,-1,-1,MY9211,1,4,477
T431,T335,23:19:12,1,-1,1,MY9154,0,4,62
M132/1,M200,23:19:22,1,-1,2,MY9362,0,4,20
M109,M112,23:19:42,1,0,2,AC3944,0,4,92
T335,T338,23:19:42,1,-1,1,MY9154,0,4,10
T359,T355/1,23:19:42,1,-1,1,MY9491,0,4,50
T360,T376/1,23:20:12,1,-1,1,MY7560,0,4,70
M200,M201,23:20:22,1,-1,-1,MY9362,0,4,20
T322,T342,23:20:34,1,-1,-1,MY9211,0,4,92
M112,M127,23:20:44,1,0,1,AC3944,0,4,21
T338,T326/3,23:20:44,1,-1,-1,MY9154,0,4,51
M127,M125,23:21:14,1,0,1,AC3944,0,4,20
M201,M121,23:21:24,1,-1,1,MY9362,0,4,30
T326/3,T332/2,23:21:44,1,-1,1,MY9154,0,4,30
T376/1,T363/1,23:21:54,1,-1,1,MY7560,0,4,70
M121,M119,23:22:25,1,-1,1,MY9362,0,4,30
M125,M136/2,23:22:35,1,0,1,AC3944,0,4,20
T342,T324/2,23:22:56,1,-1,1,MY9211,2,4,121
M136/2,M139/2,23:23:13,1,0,1,AC3944,0,4,27
T332/2,T325/2,23:23:23,1,-1,1,MY9154,0,4,68
T325/2,T339/2,23:24:03,1,-1,1,MY9154,0,4,20
T355/1,C688/1,23:24:03,1,-1,1,MY9491,0,4,230
T363/1,T374,23:24:13,1,-1,1,MY7560,0,4,40
T324/2,T327,23:24:13,1,-1,1,MY9211,0,4,50
M139/2,M184,23:24:54,1,0,1,AC3944,0,4,70
T374,T406,23:24:54,1,-1,1,MY7560,0,4,30
M119,M113,23:25:04,1,-1,-1,MY9362,0,4,80
T327,T326/2,23:25:14,1,-1,1,MY9211,0,4,30
C688/1,C691,23:25:34,1,-1,1,MY9491,0,4,30
M184,M188,23:25:44,1,0,1,AC3944,0,4,20
T339/2,T408/1,23:26:05,1,-1,-1,MY9154,0,4,91
T326/2,T337,23:26:05,1,-1,1,MY9211,0,4,40
M113,M94,23:26:25,1,-1,-1,MY9362,0,4,50
T337,T334,23:26:35,1,-1,1,MY9211,0,4,20
M188,M203/2,23:27:15,1,0,1,AC3944,0,4,70
M94,M95/3,23:27:25,1,-1,-1,MY9362,0,4,30
C691,C652,23:27:36,1,-1,1,MY9491,0,4,80
T334,T430,23:27:56,1,-1,1,MY9211,0,4,50
T408/1,T343,23:28:06,1,-1,-1,MY9154,0,4,90
C652,C655,23:28:36,1,-1,1,MY9491,0,4,30
M203/2,M277,23:28:46,1,0,-1,AC3944,0,4,60
C655,C657,23:29:47,1,-1,1,MY9491,0,4,40
T343,T316,23:29:57,1,-1,1,MY9154,0,4,80
C657,C686,23:30:27,1,-1,1,MY9491,0,4,30
T406,T345/1,23:30:37,1,-1,-1,MY7560,0,4,333
M277,M182/1,23:31:18,1,0,1,AC3944,0,4,141
T316,T345/5,23:31:48,1,-1,1,MY9154,0,4,101
M95/3,M22,23:32:08,1,-1,1,MX7769,0,4,101
T345/5,T344,23:32:39,1,-1,1,MY9154,0,4,40
C686,C654/3,23:32:39,1,-1,1,MY9491,1,4,91
T345/1,T322,23:32:59,1,-1,-1,MY7560,0,4,121
T430,M177,23:33:19,1,-1,1,MY9211,0,4,303
T344,T356/1,23:33:39,1,-1,1,MY9154,0,4,20
M22,M10,23:34:10,1,-1,1,MX7769,0,4,101
T322,T342,23:34:32,1,-1,-1,MY7560,0,4,82
T356/1,T358,23:35:33,1,-1,1,MY9154,0,4,60
T342,T409,23:35:33,1,-1,1,MY7560,0,4,40
M10,M16/1,23:35:43,1,-1,1,MX7769,0,4,60
M182/1,T431,23:35:43,1,0,1,AC3944,0,4,204
T358,T373/2,23:36:23,1,-1,1,MY9154,0,4,30
T409,T368,23:36:23,1,-1,1,MY7560,0,4,40
M177,M198,23:36:23,1,-1,1,MY9211,0,4,123
M16/1,M109,23:36:54,1,-1,1,MX7769,0,4,10
T431,T335,23:36:54,1,0,1,AC3944,0,4,60
C654/3,C653/2,23:36:54,1,-1,1,MY9491,0,4,70
T373/2,T375,23:37:24,1,-1,1,MY9154,0,4,20
T368,T324/2,23:37:24,1,-1,1,MY7560,0,4,30
T335,T338,23:37:34,1,0,1,AC3944,0,4,10
M198,M183/2,23:37:54,1,-1,2,MY9211,0,4,80
T324/2,T327,23:38:45,1,-1,1,MY7560,0,4,50
T375,T380,23:38:55,1,-1,1,MY9154,0,4,70
M183/2,M140/1,23:38:55,1,-1,1,MY9211,0,4,30
C653/2,C692,23:39:05,1,-1,1,MY9491,0,4,111
T327,T326/2,23:39:15,1,-1,1,MY7560,0,4,20
T380,T379,23:39:25,1,-1,1,MY9154,0,4,20
T379,T359,23:40:06,1,-1,1,MY9154,0,4,20
C692,C689/1,23:40:06,1,-1,1,MY9491,0,4,30
M140/1,M137/2,23:40:16,1,-1,1,MY9211,0,4,50
T326/2,T337,23:40:26,1,-1,1,MY7560,0,4,50
M109,M112,23:40:36,1,-1,2,MX7769,0,4,192
M112,M127,23:41:06,1,-1,1,MX7769,0,4,10
T359,T355/1,23:41:06,1,-1,1,MY9154,0,4,50
T337,T334,23:41:06,1,-1,1,MY7560,0,4,20
M137/2,M132/1,23:41:06,1,-1,1,MY9211,0,4,20
M127,M125,23:41:57,1,-1,1,MX7769,0,4,30
T338,T325/2,23:41:57,1,0,1,AC3944,2,4,252
T325/2,T339/2,23:42:37,1,0,1,AC3944,0,4,10
C689/1,T355/2,23:42:37,1,-1,1,MY9491,0,4,141
T334,T430,23:42:37,1,-1,1,MY7560,0,4,60
M200,M201,23:42:58,1,-1,-1,MY9211,0,4,20
M125,M136/2,23:43:08,1,-1,1,MX7769,0,4,20
M136/2,M139/2,23:43:58,1,-1,2,MX7769,0,4,20
M201,M121,23:44:18,1,-1,1,MY9211,0,4,30
T339/2,T408/1,23:44:59,1,0,-1,AC3944,0,4,111
T355/2,T360,23:44:59,1,-1,1,MY9491,0,4,101
M121,M119,23:45:19,1,-1,2,MY9211,0,4,30
M139/2,M184,23:45:39,1,-1,2,MX7769,0,4,40
T355/1,C688/1,23:45:39,1,-1,1,MY9154,0,4,242
T360,T376/1,23:46:00,1,-1,1,MY9491,0,4,20
M184,M188,23:46:34,1,-1,1,MX7769,0,4,24
M119,M113,23:46:34,1,-1,-1,MY9211,0,4,44
T408/1,T343,23:46:54,1,0,-1,AC3944,0,4,94
C688/1,C691,23:47:14,1,-1,1,MY9154,0,4,64
M188,M203/2,23:47:34,1,-1,1,MX7769,0,4,10
T376/1,T363/1,23:47:45,1,-1,1,MY9491,0,4,94
T430,M177,23:47:45,1,-1,1,MY7560,0,4,297
M113,M94,23:47:55,1,-1,-1,MY9211,0,4,60
M203/2,M277,23:48:35,1,-1,-1,MX7769,0,4,30
C691,C652,23:48:45,1,-1,1,MY9154,0,4,70
T363/1,T374,23:48:45,1,-1,1,MY9491,0,4,30
M94,M95/3,23:48:45,1,-1,-1,MY9211,0,4,30
T343,T316,23:49:16,1,0,1,AC3944,0,4,101
T374,T406,23:49:36,1,-1,1,MY9491,0,4,30
C652,C655,23:49:46,1,-1,1,MY9154,0,4,30
M277,M182/1,23:50:47,1,-1,1,MX7769,0,4,121
C655,C657,23:50:47,1,-1,1,MY9154,0,4,50
T316,T345/5,23:50:57,1,0,1,AC3944,0,4,90
C657,C686,23:51:17,1,-1,1,MY9154,0,4,20
M177,M198,23:51:27,1,-1,2,MY7560,0,4,121
T345/5,T344,23:52:08,1,0,1,AC3944,0,4,50
C686,C656,23:52:08,1,-1,1,MY9154,0,4,30
T344,T356/1,23:52:48,1,0,1,AC3944,0,4,30
C656,C654/3,23:53:18,1,-1,1,MY9154,0,4,60
M198,M183/2,23:53:28,1,-1,1,MY7560,0,4,111
T356/1,T358,23:54:09,1,0,1,AC3944,0,4,70
C654/3,C653/2,23:54:09,1,-1,-1,MY9154,0,4,30
T358,T373/2,23:54:50,1,0,1,AC3944,0,4,30
M183/2,M140/1,23:55:00,1,-1,1,MY7560,0,4,50
M182/1,T431,23:55:10,1,-1,1,MX7769,0,4,202
T373/2,T380,23:56:08,1,0,1,AC3944,1,4,68
T406,T345/1,23:56:08,1,-1,-1,MY9491,0,4,381
T431,T335,23:56:18,1,-1,1,MX7769,0,4,58
C653/2,C692,23:56:18,1,-1,1,MY9154,0,4,118
M140/1,M137/2,23:56:18,1,-1,1,MY7560,0,4,40
T380,T379,23:56:38,1,0,1,AC3944,0,4,10
C692,C689/1,23:57:08,1,-1,1,MY9154,0,4,40
M137/2,M132/1,23:57:08,1,-1,1,MY7560,0,4,20
T338,T326/3,23:57:39,1,-1,-1,MX7769,0,4,60
T379,T359,23:57:59,1,0,1,AC3944,0,4,70
M132/1,M200,23:57:59,1,-1,2,MY7560,0,4,20
T326/3,T332/2,23:58:29,1,-1,1,MX7769,0,4,30
T345/1,T322,23:58:29,1,-1,-1,MY9491,0,4,121
T359,T355/1,23:59:00,1,0,1,AC3944,0,4,50
M200,M201,23:59:00,1,-1,-1,MY7560,0,4,20
T332/2,T325/2,23:59:30,1,-1,1,MX7769,0,4,50
C689/1,T355/2,23:59:40,1,-1,1,MY9154,0,4,121
T325/2,T339/2,0:00:00,2,-1,1,MX7769,0,4,10
M201,M121,0:00:00,2,-1,1,MY7560,0,4,30
T322,T342,0:00:21,2,-1,-1,MY9491,0,4,101
T339/2,T408/1,0:01:33,2,-1,-1,MX7769,0,4,60
T342,T409,0:01:33,2,-1,1,MY9491,0,4,50
T355/2,T360,0:01:54,2,-1,1,MY9154,0,4,113
T355/1,C688/1,0:02:54,2,0,1,AC3944,0,4,204
T360,T376/1,0:03:14,2,-1,1,MY9154,0,4,50
T409,T324/2,0:03:14,2,-1,1,MY9491,1,4,80
T408/1,T343,0:03:25,2,-1,-1,MX7769,0,4,101
M121,M113,0:03:25,2,-1,-1,MY7560,1,4,171
C688/1,C691,0:04:16,2,0,1,AC3944,0,4,51
T376/1,T363/1,0:04:26,2,-1,1,MY9154,0,4,61
T324/2,T327,0:04:46,2,-1,1,MY9491,0,4,50
M113,M94,0:04:57,2,-1,-1,MY7560,0,4,30
M94,M95/3,0:05:47,2,-1,-1,MY7560,0,4,40
T363/1,T406,0:06:17,2,-1,1,MY9154,1,4,90
C691,C652,0:06:38,2,0,1,AC3944,0,4,101
T327,T337,0:06:38,2,-1,1,MY9491,1,4,80
T343,T345/5,0:07:08,2,-1,-1,MX7769,1,4,192
T337,T334,0:07:28,2,-1,1,MY9491,0,2,30
T345/5,T344,0:08:29,2,-1,1,MX7769,0,2,60
C652,C657,0:08:39,2,0,1,AC3944,1,2,70
T334,T430,0:08:39,2,-1,1,MY9491,0,2,50
T344,T356/1,0:09:19,2,-1,1,MX7769,0,2,30
C657,C686,0:09:19,2,0,1,AC3944,0,2,30
C686,C656,0:10:20,2,0,2,AC3944,0,2,40
T356/1,T358,0:11:23,2,-1,1,MX7769,0,2,113
C656,C654/3,0:11:23,2,0,2,AC3944,0,2,50
T406,T345/1,0:11:53,2,-1,-1,MY9154,0,2,325
T358,T375,0:12:33,2,-1,1,MX7769,1,2,60
C654/3,C653,0:12:33,2,0,1,AC3944,0,2,30
T430,M177,0:13:24,2,-1,1,MY9491,0,2,274
T345/1,T322,0:13:54,2,-1,-1,MY9154,0,2,90
T375,T380,0:14:25,2,-1,1,MX7769,0,2,80
C653,C692,0:14:25,2,0,1,AC3944,0,2,90
T380,T379,0:15:05,2,-1,1,MX7769,0,2,20
C692,C689/1,0:15:25,2,0,1,AC3944,0,2,50
T379,T359,0:15:45,2,-1,1,MX7769,0,2,20
T322,T342,0:15:45,2,-1,-1,MY9154,0,2,101
M177,M198,0:16:06,2,-1,1,MY9491,0,2,141
T342,T409,0:16:26,2,-1,1,MY9154,0,2,30
T359,T355/1,0:16:56,2,-1,1,MX7769,0,2,60
T409,T368,0:17:37,2,-1,1,MY9154,0,2,60
M198,M183/2,0:17:37,2,-1,1,MY9491,0,2,80
C689/1,T355/2,0:17:57,2,0,1,AC3944,0,2,101
M183/2,M140/1,0:18:17,2,-1,1,MY9491,0,2,10
T355/2,T360,0:19:38,2,0,1,AC3944,0,2,90
T368,T326/2,0:19:38,2,-1,1,MY9154,2,2,111
T355/1,C688/1,0:20:38,2,-1,1,MX7769,0,2,191
T360,T376/1,0:20:38,2,0,1,AC3944,0,2,20
T326/2,T337,0:20:38,2,-1,1,MY9154,0,2,50
M140/1,M132/1,0:20:59,2,-1,1,MY9491,1,2,101
T337,T430,0:21:59,2,-1,1,MY9154,1,2,70
M132/1,M200,0:22:09,2,-1,2,MY9491,0,2,30
C688/1,C691,0:22:32,2,-1,1,MX7769,0,2,72
T376/1,T363/1,0:23:02,2,0,1,AC3944,0,2,133
M200,M201,0:23:02,2,-1,-1,MY9491,0,2,20
C691,C652,0:23:53,2,-1,1,MX7769,0,2,60
M201,M121,0:23:53,2,-1,1,MY9491,0,2,30
T363/1,T374,0:24:23,2,0,1,AC3944,0,2,50
M121,M119,0:24:43,2,-1,1,MY9491,0,2,30
C652,C655,0:24:53,2,-1,1,MX7769,0,2,40
T374,T406,0:25:03,2,0,1,AC3944,0,2,30
C655,C657,0:25:54,2,-1,1,MX7769,0,2,40
C657,C686,0:26:24,2,-1,1,MX7769,0,2,20
T430,M177,0:26:44,2,-1,1,MY9154,0,2,274
M119,M113,0:26:44,2,-1,-1,MY9491,0,2,90
C686,C656,0:27:25,2,-1,1,MX7769,0,2,30
T406,T345/1,0:28:05,2,0,-1,AC3944,0,2,171
M113,M94,0:28:05,2,-1,-1,MY9491,0,2,50
C656,C654/3,0:28:15,2,-1,1,MX7769,0,2,40
M177,M198,0:28:56,2,-1,1,MY9154,0,2,121
M94,M95/3,0:29:06,2,-1,-1,MY9491,0,2,20
C654/3,C653,0:29:16,2,-1,1,MX7769,0,2,30
M198,M183/2,0:29:56,2,-1,2,MY9154,0,2,50
T345/1,T322,0:30:07,2,0,-1,AC3944,0,2,90
C653,C692,0:30:27,2,-1,1,MX7769,0,2,60
M183/2,M140/1,0:30:47,2,-1,1,MY9154,0,2,10
M140/1,M137/2,0:31:27,2,-1,1,MY9154,0,2,20
C692,C689/1,0:31:48,2,-1,1,MX7769,0,2,50
T322,T342,0:31:48,2,0,-1,AC3944,0,2,90
M137/2,M132/1,0:32:18,2,-1,1,MY9154,0,2,40
M132/1,M200,0:33:09,2,-1,1,MY9154,0,2,30
C689/1,T355/2,0:33:49,2,-1,1,MX7769,0,2,111
T342,T368,0:33:59,2,0,1,AC3944,1,2,101
M200,M201,0:34:09,2,-1,-1,MY9154,0,2,30
T368,T324/2,0:34:40,2,0,1,AC3944,0,2,30
M201,M121,0:35:10,2,-1,1,MY9154,0,2,20
T355/2,T360,0:35:41,2,-1,1,MX7769,0,2,101
T324/2,T327,0:35:41,2,0,1,AC3944,0,2,41
T327,T326/2,0:36:21,2,0,1,AC3944,0,2,20
M121,M119,0:36:21,2,-1,2,MY9154,0,2,40
T360,T376/1,0:37:13,2,-1,1,MX7769,0,2,81
T326/2,T337,0:37:13,2,0,1,AC3944,0,2,40
M119,M113,0:37:44,2,-1,-1,MY9154,0,2,40
T376/1,T363/1,0:38:04,2,-1,1,MX7769,0,2,30
T337,T334,0:38:14,2,0,1,AC3944,0,2,30
M113,M94,0:38:54,2,-1,-1,MY9154,0,2,40
T363/1,T406,0:39:45,2,-1,1,MX7769,1,2,70
M94,M95/3,0:39:45,2,-1,-1,MY9154,0,2,30
T406,T345/1,0:43:37,2,-1,-1,MX7769,0,2,222
T334,M177,0:43:47,2,0,1,AC3944,1,2,323
M177,M198,0:46:49,2,0,1,AC3944,0,2,151
T345/1,T342,0:47:00,2,-1,-1,MX7769,1,2,192
T342,T409,0:47:43,2,-1,1,MX7769,0,2,33
M198,M183/2,0:47:53,2,0,1,AC3944,0,2,53
T409,T368,0:48:44,2,-1,1,MX7769,0,2,50
M183/2,M137/2,0:49:04,2,0,1,AC3944,1,2,50
T368,T324/2,0:49:14,2,-1,1,MX7769,0,2,20
M137/2,M132/1,0:49:54,2,0,1,AC3944,0,2,20
T324/2,T327,0:50:15,2,-1,1,MX7769,0,2,50
T327,T326/2,0:50:45,2,-1,1,MX7769,0,2,20
M132/1,M200,0:50:55,2,0,2,AC3944,0,2,20
T326/2,T337,0:51:46,2,-1,1,MX7769,0,2,50
M200,M201,0:51:56,2,0,-1,AC3944,0,2,20
T337,T334,0:52:16,2,-1,1,MX7769,0,2,20
M201,M121,0:52:36,2,0,1,AC3944,0,2,10
M121,M119,0:53:17,2,0,1,AC3944,0,2,30
T334,T430,0:53:27,2,-1,1,MX7769,0,2,50
M119,M113,0:54:37,2,0,-1,AC3944,0,2,60
M113,M94,0:55:48,2,0,-1,AC3944,0,2,50
M94,M95/3,0:56:39,2,-1,-1,AC3944,0,2,20
T430,M177,0:57:59,2,-1,1,MX7769,0,2,262
M177,M183/2,1:02:25,2,-1,2,MX7769,1,2,235
M183/2,M140/1,1:03:06,2,-1,1,MX7769,0,2,10
M140/1,M137/2,1:03:56,2,-1,1,MX7769,0,2,20
M137/2,M132/1,1:04:37,2,-1,1,MX7769,0,2,30
M132/1,M200,1:05:17,2,-1,2,MX7769,0,2,20
M200,M201,1:05:47,2,-1,-1,MX7769,0,2,10
M201,M121,1:06:48,2,-1,1,MX7769,0,2,30
M121,M119,1:07:08,2,-1,1,MX7769,0,2,10
M119,M113,1:08:39,2,-1,-1,MX7769,0,2,60
M113,M94,1:09:53,2,-1,-1,MX7769,0,2,20
M94,M95/3,1:10:43,2,-1,-1,MX7769,0,2,20
M95/3,M22,6:00:59,2,-1,1,MX7769,0,4,80
M22,M10,6:03:12,2,-1,1,MX7769,0,4,92
M10,M16/1,6:04:44,2,-1,2,MX7769,0,4,52
M16/1,M109,6:06:25,2,-1,1,MX7769,0,4,20
M109,M112,6:09:58,2,-1,1,MX7769,0,4,181
M112,M127,6:10:38,2,-1,1,MX7769,0,4,20
M127,M125,6:11:29,2,-1,1,MX7769,0,4,20
M125,M136/2,6:13:20,2,-1,1,MX7769,0,4,70
M136/2,M139/2,6:13:53,2,-1,1,MX7769,0,4,20
M139/2,M184,6:15:03,2,-1,2,MX7769,0,4,40
M184,M188,6:15:54,2,-1,1,MX7769,0,4,20
M188,M203/2,6:17:36,2,-1,1,MX7769,0,4,71
M203/2,M277,6:18:37,2,-1,1,MX7769,0,4,30
M95/3,M22,6:20:08,2,-1,1,MX7866,0,4,30
M277,M182/1,6:20:48,2,-1,1,MX7769,0,4,121
M182/1,T431,6:24:24,2,-1,1,MX7769,0,4,205
M22,M16/1,6:25:14,2,-1,1,MX7866,1,4,275
T431,T335,6:25:35,2,-1,1,MX7769,0,4,60
T335,T338,6:26:15,2,-1,1,MX7769,0,4,10
M16/1,M109,6:27:05,2,-1,1,MX7866,0,4,10
T338,T326/3,6:27:46,2,-1,-1,MX7769,0,4,60
T326/3,T332/2,6:28:26,2,-1,1,MX7769,0,4,30
T332/2,T325/2,6:29:27,2,-1,1,MX7769,0,4,40
T325/2,T339/2,6:30:07,2,-1,1,MX7769,0,4,10
M109,M127,6:31:28,2,-1,1,MX7866,1,4,232
M127,M125,6:32:09,2,-1,1,MX7866,0,4,20
C656,C654/3,6:32:09,2,-1,1,AA7393,0,4,50
M125,M136/2,6:32:59,2,-1,1,MX7866,0,4,20
M136/2,M139/2,6:33:30,2,-1,1,MX7866,0,4,10
T339/2,T343,6:33:50,2,-1,-1,MX7769,1,4,192
C654/3,C653,6:34:10,2,-1,1,AA7393,0,4,101
C653,C692,6:34:55,2,-1,1,AA7393,0,4,34
M139/2,M184,6:35:15,2,-1,1,MX7866,0,4,74
T343,T316,6:35:45,2,-1,1,MX7769,0,4,95
M184,M188,6:36:05,2,-1,1,MX7866,0,4,10
M188,M203/2,6:36:46,2,-1,1,MX7866,0,4,10
C692,C689/1,6:36:46,2,-1,1,AA7393,0,4,101
M203/2,M277,6:37:46,2,-1,1,MX7866,0,4,30
T316,T345/5,6:37:46,2,-1,-1,MX7769,0,4,111
C689/1,T355/2,6:38:57,2,-1,1,AA7393,0,4,101
T345/5,T344,6:39:07,2,-1,1,MX7769,0,4,50
T344,T356/1,6:39:58,2,-1,1,MX7769,0,4,20
M277,M182/1,6:40:08,2,-1,-1,MX7866,0,4,131
T355/2,T360,6:41:09,2,-1,-1,AA7393,0,4,90
T356/1,T358,6:41:29,2,-1,-1,MX7769,0,4,60
T358,T373/2,6:42:19,2,-1,-1,MX7769,0,4,30
M22,M10,6:42:50,2,-1,-1,MY9362,0,4,60
T373/2,T375,6:43:00,2,-1,-1,MX7769,0,4,30
T360,T376/1,6:43:00,2,-1,-1,AA7393,0,4,70
T376/1,T363/1,6:43:54,2,-1,-1,AA7393,0,4,43
M182/1,T431,6:44:04,2,-1,-1,MX7866,0,4,205
T375,T379,6:44:45,2,-1,-1,MX7769,1,4,84
M10,M16/1,6:44:55,2,-1,-1,MY9362,0,4,80
T379,T359,6:45:25,2,-1,1,MX7769,0,4,10
T431,T335,6:45:35,2,-1,1,MX7866,0,4,70
T363/1,T406,6:45:35,2,-1,1,AA7393,1,4,80
M16/1,M109,6:46:06,2,-1,1,MY9362,0,4,10
T335,T338,6:46:16,2,-1,1,MX7866,0,4,10
T359,T355/1,6:46:26,2,-1,1,MX7769,0,4,50
T338,T332/2,6:48:48,2,-1,1,MX7866,1,4,141
T332/2,T325/2,6:49:48,2,-1,1,MX7866,0,4,50
C653,C692,6:49:48,2,-1,1,MY9282,0,4,60
M109,M112,6:49:58,2,-1,1,MY9362,0,4,172
M112,M127,6:50:29,2,-1,1,MY9362,0,4,20
T325/2,T339/2,6:50:29,2,-1,1,MX7866,0,4,20
T355/1,C688/1,6:50:49,2,-1,1,MX7769,0,4,232
C692,C689/1,6:50:49,2,-1,1,MY9282,0,4,30
M127,M125,6:52:00,2,-1,1,MY9362,0,4,30
C688/1,C691,6:52:00,2,-1,1,MX7769,0,4,30
T339/2,T408/1,6:52:10,2,-1,-1,MX7866,0,4,80
T406,T345/1,6:52:52,2,-1,-1,AA7393,0,4,426
C691,C652,6:53:02,2,-1,1,MX7769,0,4,52
M125,M136/2,6:53:33,2,-1,1,MY9362,0,4,60
C689/1,T355/2,6:53:33,2,-1,1,MY9282,0,4,153
T408/1,T343,6:53:43,2,-1,-1,MX7866,0,4,60
M136/2,M139/2,6:54:03,2,-1,1,MY9362,0,4,10
C652,C657,6:55:04,2,-1,1,MX7769,1,4,111
T345/1,T322,6:55:04,2,-1,-1,AA7393,0,4,101
T343,T316,6:55:44,2,-1,1,MX7866,0,4,90
M139/2,M184,6:55:54,2,-1,2,MY9362,0,4,80
C657,C686,6:55:54,2,-1,1,MX7769,0,4,20
T355/2,T376/1,6:56:04,2,-1,1,MY9282,1,4,131
C686,C656,6:57:05,2,-1,2,MX7769,0,4,20
T376/1,T363/1,6:57:05,2,-1,1,MY9282,0,4,40
M184,M188,6:57:25,2,-1,1,MY9362,0,4,10
T322,T342,6:57:25,2,-1,-1,AA7393,0,4,111
T363/1,T374,6:57:36,2,-1,1,MY9282,0,4,20
C656,C654/3,6:58:06,2,-1,2,MX7769,0,4,40
T316,T345/5,6:58:16,2,-1,-1,MX7866,0,4,111
T374,T406,6:58:16,2,-1,1,MY9282,0,4,30
T342,T409,6:58:16,2,-1,1,AA7393,0,4,40
M188,M203/2,6:58:36,2,-1,1,MY9362,0,4,10
T409,T368,6:59:17,2,-1,1,AA7393,0,4,40
M203/2,M277,6:59:27,2,-1,1,MY9362,0,4,20
T345/5,T344,6:59:37,2,-1,1,MX7866,0,4,50
T368,T324/2,6:59:47,2,-1,1,AA7393,0,4,20
M22,M10,7:00:07,2,-1,1,AA6942,0,4,40
T344,T356/1,7:00:17,2,-1,1,MX7866,0,4,30
T324/2,T327,7:01:08,2,-1,1,AA7393,0,4,50
T327,T326/2,7:01:49,2,-1,1,AA7393,0,4,30
M277,M182/1,7:01:59,2,-1,1,MY9362,0,4,131
M10,M16/1,7:02:09,2,-1,1,AA6942,0,4,70
T356/1,T358,7:02:19,2,-1,1,MX7866,0,4,91
T326/2,T337,7:02:39,2,-1,1,AA7393,0,4,40
T358,T373/2,7:02:49,2,-1,1,MX7866,0,4,20
C654/3,C692,7:03:20,2,-1,1,MX7769,1,4,151
T373/2,T375,7:03:30,2,-1,1,MX7866,0,4,20
T337,T334,7:03:30,2,-1,1,AA7393,0,4,20
T406,T345/1,7:04:00,2,-1,-1,MY9282,0,4,323
M16/1,M109,7:04:20,2,-1,1,AA6942,0,4,20
C692,C689/1,7:04:44,2,-1,1,MX7769,0,4,34
T334,T430,7:04:55,2,-1,1,AA7393,0,4,44
T375,T380,7:05:05,2,-1,1,MX7866,0,4,74
T380,T379,7:05:35,2,-1,1,MX7866,0,4,10
M182/1,T431,7:05:45,2,-1,1,MY9362,0,4,206
T345/1,T322,7:05:55,2,-1,-1,MY9282,0,4,80
T379,T359,7:06:05,2,-1,1,MX7866,0,4,20
M109,M112,7:06:56,2,-1,1,AA6942,0,4,111
T359,T355/1,7:06:56,2,-1,1,MX7866,0,4,40
